# qdac_multiple_set	qdac_ch01_curr_ucal	qdac_ch02_curr_ucal	qdac_ch03_curr_ucal	qdac_ch04_curr_ucal	qdac_ch05_curr_ucal	qdac_ch06_curr_ucal	qdac_ch07_curr_ucal	qdac_ch08_curr_ucal	qdac_ch09_curr_ucal	qdac_ch10_curr_ucal	qdac_ch11_curr_ucal	qdac_ch12_curr_ucal	qdac_ch13_curr_ucal	qdac_ch14_curr_ucal	qdac_ch15_curr_ucal	qdac_ch16_curr_ucal	qdac_ch17_curr_ucal	qdac_ch18_curr_ucal	qdac_ch19_curr_ucal	qdac_ch20_curr_ucal	qdac_ch21_curr_ucal	qdac_ch22_curr_ucal	qdac_ch23_curr_ucal	qdac_ch24_curr_ucal	timer
# "Voltage"	"ch1"	"ch2"	"ch3"	"ch4"	"ch5"	"ch6"	"ch7"	"ch8"	"ch9"	"ch10"	"ch11"	"ch12"	"ch13"	"ch14"	"ch15"	"ch16"	"ch17"	"ch18"	"ch19"	"ch20"	"ch21"	"ch22"	"ch23"	"ch24"	"Elapsed time"
# 1001
-9.8	-0.000651997	-0.000667158	0.000378983	7.70387e-05	-8.40621e-05	9.43484e-05	-0.000607963	-0.000397084	0.000451758	-0.000360592	-0.000314137	-0.000836543	-6.16474e-05	0.000226469	2.53984e-05	9.77778e-05	-8.15263e-05	8.90469e-05	-0.000800142	-0.00050145	-0.000289606	0.000696186	8.24775e-06	0.000579391	5.87002239999856
-9.78	-0.000650289	-0.00066567	0.000377749	7.67575e-05	-8.42941e-05	9.43608e-05	-0.000605949	-0.000395475	0.000450511	-0.000358942	-0.000312254	-0.000833283	-6.07453e-05	0.000226204	2.54324e-05	9.73746e-05	-8.1205e-05	8.87004e-05	-0.000798015	-0.000500036	-0.000288775	0.000693864	8.42963e-06	0.000577539	6.3499258999982
-9.76	-0.000647953	-0.000664235	0.000376122	7.66942e-05	-8.46036e-05	9.45151e-05	-0.000603656	-0.000393832	0.000448847	-0.000357465	-0.000309449	-0.000830056	-6.03163e-05	0.000225921	2.48482e-05	9.66847e-05	-8.09233e-05	8.86097e-05	-0.000795548	-0.000499154	-0.000288079	0.000690403	9.08352e-06	0.000575242	6.82993359999818
-9.74	-0.000646135	-0.000662516	0.000375305	7.65814e-05	-8.46856e-05	9.42003e-05	-0.000602424	-0.000392079	0.000446933	-0.000356112	-0.000307179	-0.000827103	-5.95596e-05	0.000225524	2.48029e-05	9.59247e-05	-8.05399e-05	8.84028e-05	-0.000793078	-0.000498034	-0.000287259	0.000688357	9.5924e-06	0.000572933	7.30994229999851
-9.72	-0.000643973	-0.000660994	0.000373971	7.61658e-05	-8.47586e-05	9.40236e-05	-0.000600362	-0.000391093	0.000445563	-0.000355067	-0.000304883	-0.000823863	-5.89379e-05	0.000225121	2.45023e-05	9.54114e-05	-8.02671e-05	8.76496e-05	-0.000790752	-0.000497045	-0.000285964	0.000685642	9.96956e-06	0.000570636	7.78982239999823
-9.7	-0.000642347	-0.000659615	0.00037253	7.60816e-05	-8.50965e-05	9.43198e-05	-0.000598814	-0.000389157	0.000443841	-0.000353646	-0.000302745	-0.000820083	-5.80862e-05	0.000224858	2.41085e-05	9.4949e-05	-7.96611e-05	8.70521e-05	-0.00078821	-0.000496163	-0.00028555	0.000682899	1.02672e-05	0.000568487	8.26978609999787
-9.68	-0.000640273	-0.000658328	0.000371338	7.5749e-05	-8.54508e-05	9.41419e-05	-0.000597563	-0.000387976	0.000442321	-0.000352848	-0.000300375	-0.000817355	-5.76815e-05	0.000224506	2.41203e-05	9.43096e-05	-7.93126e-05	8.67876e-05	-0.000785801	-0.000494998	-0.000284467	0.000680487	1.05569e-05	0.000566329	8.74982910000108
-9.66	-0.000638128	-0.000656464	0.000370594	7.55779e-05	-8.55342e-05	9.36534e-05	-0.000595621	-0.000386466	0.000440701	-0.000351697	-0.00029804	-0.000814105	-5.7239e-05	0.000224865	2.36388e-05	9.34085e-05	-7.87956e-05	8.68845e-05	-0.000783863	-0.000493173	-0.000284113	0.000677869	1.09802e-05	0.000564306	9.22976579999886
-9.64	-0.000636242	-0.000654895	0.00036877	7.5572e-05	-8.55443e-05	9.36111e-05	-0.000593626	-0.00038508	0.00043933	-0.000350551	-0.00029592	-0.000810865	-5.63476e-05	0.000224393	2.3048e-05	9.25946e-05	-7.83033e-05	8.59737e-05	-0.000781342	-0.000492255	-0.000283604	0.000675203	1.11836e-05	0.00056192	9.70969419999892
-9.62	-0.000634475	-0.000652865	0.000367731	7.54671e-05	-8.60345e-05	9.35047e-05	-0.000592507	-0.000383335	0.000437735	-0.000349323	-0.000293444	-0.000807838	-5.60514e-05	0.000224415	2.33282e-05	9.23011e-05	-7.82154e-05	8.5428e-05	-0.000779064	-0.000490772	-0.000282801	0.000672641	1.17688e-05	0.00055979	10.1897285000014
-9.6	-0.000632627	-0.000651748	0.000366366	7.54569e-05	-8.58796e-05	9.32363e-05	-0.000590516	-0.000381656	0.000436053	-0.000347813	-0.00029129	-0.000804889	-5.53851e-05	0.000224093	2.28682e-05	9.16748e-05	-7.77662e-05	8.56601e-05	-0.000776769	-0.000489834	-0.000282159	0.000669711	1.19625e-05	0.000557831	10.6695809999983
-9.58	-0.000630745	-0.000650346	0.000365328	7.51797e-05	-8.59367e-05	9.29717e-05	-0.000588924	-0.000380051	0.000434956	-0.000346824	-0.000289029	-0.00080147	-5.47281e-05	0.000223884	2.26044e-05	9.0978e-05	-7.74106e-05	8.48772e-05	-0.000774537	-0.000488782	-0.000281374	0.000667447	1.27162e-05	0.000555712	11.1496556999991
-9.56	-0.000629076	-0.000648724	0.000363945	7.49646e-05	-8.58996e-05	9.33767e-05	-0.000587573	-0.000378762	0.000433076	-0.000345769	-0.000286945	-0.000798599	-5.38007e-05	0.000223601	2.2311e-05	9.05421e-05	-7.6769e-05	8.48905e-05	-0.000772191	-0.000487452	-0.000280771	0.000664912	1.29155e-05	0.000553575	11.6296820999996
-9.54	-0.000626924	-0.000647171	0.000362825	7.47067e-05	-8.5902e-05	9.34725e-05	-0.000585427	-0.000377241	0.000431916	-0.000344589	-0.000284774	-0.000795254	-5.31595e-05	0.000223273	2.24794e-05	8.99723e-05	-7.68084e-05	8.44725e-05	-0.00077038	-0.000486614	-0.000279412	0.000662383	1.36634e-05	0.000551855	12.1094755999984
-9.52	-0.000625015	-0.000645826	0.000361936	7.46748e-05	-8.64894e-05	9.33652e-05	-0.000583809	-0.000375925	0.000430429	-0.000343237	-0.000282548	-0.000792329	-5.25585e-05	0.000223225	2.21852e-05	8.94642e-05	-7.62996e-05	8.37553e-05	-0.000767428	-0.00048559	-0.000278944	0.000659951	1.39461e-05	0.000549473	12.5894472
-9.5	-0.000623267	-0.000644155	0.00036009	7.44504e-05	-8.6793e-05	9.28579e-05	-0.000582506	-0.000374292	0.000428759	-0.000342027	-0.000280119	-0.00078946	-5.17644e-05	0.000222226	2.19924e-05	8.91218e-05	-7.57995e-05	8.33257e-05	-0.00076557	-0.000484402	-0.000278275	0.00065708	1.43009e-05	0.000547027	13.0694772999996
-9.48	-0.000621528	-0.000642539	0.000359278	7.40454e-05	-8.68379e-05	9.28588e-05	-0.000580858	-0.000372457	0.000427308	-0.00034091	-0.000277992	-0.000786109	-5.13513e-05	0.000222194	2.1801e-05	8.83329e-05	-7.56919e-05	8.30819e-05	-0.000763653	-0.00048321	-0.000277447	0.000654886	1.46243e-05	0.000545381	13.5494512000005
-9.46	-0.000619647	-0.000641214	0.000358253	7.37356e-05	-8.70273e-05	9.3067e-05	-0.000579477	-0.000371237	0.000425984	-0.000339793	-0.000275923	-0.000783498	-5.0625e-05	0.000221893	2.08769e-05	8.76076e-05	-7.52781e-05	8.3252e-05	-0.000761226	-0.000482292	-0.000277007	0.000652039	1.50182e-05	0.000543146	14.0294106000001
-9.44	-0.000617993	-0.000639844	0.000357086	7.38325e-05	-8.71166e-05	9.23004e-05	-0.000577714	-0.000369818	0.000424436	-0.000338567	-0.000273779	-0.00078046	-5.00016e-05	0.00022199	2.08365e-05	8.72362e-05	-7.48469e-05	8.29444e-05	-0.000758918	-0.000481484	-0.00027641	0.000649849	1.53131e-05	0.000541053	14.5093276000007
-9.42	-0.00061628	-0.000638454	0.000355946	7.363e-05	-8.73794e-05	9.26484e-05	-0.000576386	-0.000367925	0.000423017	-0.00033758	-0.000271427	-0.000776811	-4.94065e-05	0.000222023	2.05187e-05	8.67175e-05	-7.45441e-05	8.26197e-05	-0.000756853	-0.0004804	-0.000275581	0.000647317	1.58111e-05	0.000539052	14.9893437999999
-9.4	-0.000614305	-0.000636588	0.000354803	7.34485e-05	-8.75334e-05	9.22618e-05	-0.000574459	-0.000366801	0.000421046	-0.000336315	-0.000269405	-0.000774496	-4.88256e-05	0.000221487	2.06403e-05	8.62117e-05	-7.43158e-05	8.18679e-05	-0.000754634	-0.000479461	-0.00027497	0.000645002	1.63436e-05	0.000537156	15.4691934000002
-9.38	-0.000612695	-0.000635254	0.000353537	7.34167e-05	-8.77752e-05	9.24644e-05	-0.000572722	-0.000365783	0.000420347	-0.000335247	-0.000267477	-0.000771293	-4.81735e-05	0.000220414	2.07892e-05	8.53716e-05	-7.40958e-05	8.15331e-05	-0.000752299	-0.000478262	-0.000274148	0.000642251	1.65468e-05	0.000534977	15.9492055999981
-9.36	-0.000610711	-0.000633683	0.000352268	7.32227e-05	-8.77241e-05	9.22271e-05	-0.000570935	-0.000364366	0.000419024	-0.000334048	-0.000265555	-0.00076817	-4.74006e-05	0.000220391	2.05282e-05	8.49854e-05	-7.34952e-05	8.06535e-05	-0.000750137	-0.000477299	-0.00027286	0.000639653	1.6973e-05	0.000532845	16.4291929999999
-9.34	-0.000609012	-0.000632601	0.000351012	7.32252e-05	-8.78575e-05	9.23131e-05	-0.00056985	-0.000362714	0.000417459	-0.000332983	-0.000262783	-0.000765288	-4.67891e-05	0.000220625	2.0255e-05	8.43845e-05	-7.32519e-05	8.10961e-05	-0.000747971	-0.000476174	-0.000272135	0.000637545	1.75069e-05	0.000530929	16.909071099999
-9.32	-0.000606996	-0.000631118	0.00034944	7.31528e-05	-8.77299e-05	9.21728e-05	-0.000568139	-0.000361205	0.000416108	-0.000331686	-0.000261378	-0.000762728	-4.66618e-05	0.000220413	2.00626e-05	8.38794e-05	-7.28705e-05	8.07024e-05	-0.000745978	-0.000475278	-0.000272109	0.000635115	1.77284e-05	0.000529085	17.3890662999984
-9.3	-0.000605289	-0.000629725	0.000348638	7.28623e-05	-8.78075e-05	9.23188e-05	-0.000566809	-0.000359784	0.000414792	-0.000330479	-0.000258504	-0.000759692	-4.56292e-05	0.000220193	1.9621e-05	8.36821e-05	-7.22011e-05	8.06019e-05	-0.000744022	-0.000474007	-0.000271374	0.000632705	1.79891e-05	0.000526965	17.8690739999984
-9.28	-0.000603168	-0.000628371	0.000347637	7.25451e-05	-8.74705e-05	9.26627e-05	-0.0005655	-0.000358392	0.000413391	-0.000329317	-0.000256846	-0.00075659	-4.54503e-05	0.000219996	1.97786e-05	8.31845e-05	-7.21672e-05	8.00571e-05	-0.000741695	-0.000473171	-0.000270798	0.000630072	1.83086e-05	0.000524845	18.3491103999986
-9.26	-0.000601185	-0.000626742	0.000346654	7.21756e-05	-8.80533e-05	9.23168e-05	-0.000563774	-0.000357275	0.000411641	-0.000327997	-0.000254629	-0.000754021	-4.46705e-05	0.000219602	1.97951e-05	8.25151e-05	-7.1836e-05	7.95226e-05	-0.000739351	-0.00047212	-0.000269424	0.000627772	1.88296e-05	0.000522987	18.8289010000008
-9.24	-0.000599637	-0.000624967	0.000345196	7.18449e-05	-8.81376e-05	9.17542e-05	-0.00056227	-0.000355522	0.000410818	-0.000326784	-0.00025255	-0.000751053	-4.43747e-05	0.000219532	1.93632e-05	8.16129e-05	-7.16791e-05	7.93431e-05	-0.000736911	-0.000471081	-0.000269217	0.000625485	1.92862e-05	0.000521067	19.3089221999981
-9.22	-0.000597595	-0.000623821	0.000344321	7.17536e-05	-8.82848e-05	9.17513e-05	-0.000560969	-0.000354485	0.000409271	-0.00032582	-0.00025053	-0.000748362	-4.33797e-05	0.000219265	1.89334e-05	8.13963e-05	-7.11113e-05	7.83304e-05	-0.000735015	-0.000470576	-0.00026857	0.000623138	1.9669e-05	0.000518897	19.7890069999994
-9.2	-0.000595908	-0.000622528	0.000343089	7.19238e-05	-8.85636e-05	9.18137e-05	-0.000559166	-0.0003529	0.000407598	-0.000324505	-0.000248361	-0.000745161	-4.28208e-05	0.000219083	1.87598e-05	8.11308e-05	-7.07532e-05	7.82069e-05	-0.000732722	-0.000469085	-0.000267917	0.000620657	1.99637e-05	0.000517373	20.2688606000011
-9.18	-0.000594902	-0.000621241	0.000341955	7.15847e-05	-8.83847e-05	9.18256e-05	-0.000557679	-0.000351213	0.000405851	-0.000323526	-0.000246383	-0.000741824	-4.23975e-05	0.000218687	1.85853e-05	8.04276e-05	-7.05605e-05	7.80996e-05	-0.000731274	-0.000468114	-0.000266898	0.000617897	2.02509e-05	0.000515022	20.7488802999978
-9.16	-0.000593042	-0.00061978	0.000340772	7.13679e-05	-8.84748e-05	9.17284e-05	-0.00055609	-0.000349694	0.000404631	-0.000322455	-0.000244236	-0.00073935	-4.16798e-05	0.00021781	1.86355e-05	8.01118e-05	-7.02161e-05	7.83341e-05	-0.000729033	-0.000467151	-0.000265844	0.000615507	2.06871e-05	0.00051307	21.2286993999987
-9.14	-0.000591358	-0.000618079	0.000339744	7.13417e-05	-8.86259e-05	9.178e-05	-0.000554855	-0.000348401	0.000402692	-0.000321481	-0.000242344	-0.000736317	-4.10698e-05	0.000217598	1.82785e-05	7.96563e-05	-6.9957e-05	7.78602e-05	-0.000726763	-0.000466273	-0.000265186	0.000613368	2.09082e-05	0.00051114	21.7087380999983
-9.12	-0.000589204	-0.000616681	0.00033868	7.11758e-05	-8.89134e-05	9.17145e-05	-0.000553526	-0.000347126	0.000401304	-0.000320289	-0.000239894	-0.000733738	-4.02734e-05	0.000218259	1.83371e-05	7.91779e-05	-6.95531e-05	7.77152e-05	-0.000724456	-0.000465195	-0.000264387	0.000610378	2.13624e-05	0.000509218	22.188858999998
-9.1	-0.000587829	-0.000615617	0.000337162	7.0811e-05	-8.89989e-05	9.14506e-05	-0.000551846	-0.000345879	0.000400011	-0.000319264	-0.000238189	-0.00073069	-4.0124e-05	0.00021771	1.78913e-05	7.84367e-05	-6.92607e-05	7.73131e-05	-0.000722273	-0.000464557	-0.000263992	0.000608304	2.1627e-05	0.000507503	22.6686530000006
-9.08	-0.000585972	-0.000613972	0.000336456	7.04564e-05	-8.87921e-05	9.15743e-05	-0.000550524	-0.000344491	0.000398489	-0.000318206	-0.000235866	-0.000727796	-3.94261e-05	0.000217347	1.77105e-05	7.80576e-05	-6.94539e-05	7.71675e-05	-0.000720993	-0.000463348	-0.000263273	0.000606042	2.2055e-05	0.000505289	23.1487059999999
-9.06	-0.00058394	-0.000612585	0.000335333	7.05706e-05	-8.91084e-05	9.11817e-05	-0.000548772	-0.000343126	0.00039747	-0.000316808	-0.000234055	-0.000725157	-3.88032e-05	0.000216927	1.72901e-05	7.77237e-05	-6.91542e-05	7.66418e-05	-0.000718457	-0.000462288	-0.000262185	0.000603731	2.23453e-05	0.00050329	23.6285747000002
-9.04	-0.000582504	-0.000611338	0.000334013	7.06731e-05	-8.91434e-05	9.1253e-05	-0.000547213	-0.000341696	0.000395993	-0.000315991	-0.000231812	-0.0007223	-3.82706e-05	0.000216954	1.72963e-05	7.71551e-05	-6.85415e-05	7.62226e-05	-0.000716396	-0.000461336	-0.000262045	0.000601573	2.27792e-05	0.000501512	24.1085564999994
-9.02	-0.000581091	-0.00060976	0.00033305	6.99557e-05	-8.95974e-05	9.16119e-05	-0.000545791	-0.00034014	0.000394299	-0.000314801	-0.000229958	-0.000719297	-3.77191e-05	0.000216365	1.73388e-05	7.64525e-05	-6.84383e-05	7.61263e-05	-0.000713797	-0.000460482	-0.000261282	0.000599459	2.36646e-05	0.000499539	24.5885770999994
-9	-0.000578915	-0.000608234	0.000331773	7.06553e-05	-8.97286e-05	9.14454e-05	-0.000544396	-0.000339219	0.000392981	-0.000313648	-0.000228008	-0.000716391	-3.70638e-05	0.000216171	1.68837e-05	7.61417e-05	-6.74383e-05	7.50607e-05	-0.000712398	-0.000459479	-0.000260696	0.000597276	2.39462e-05	0.000497743	25.0684427999986
-8.98	-0.000577525	-0.000606807	0.000330665	7.05232e-05	-8.96645e-05	9.12994e-05	-0.000543029	-0.000337866	0.000391666	-0.000312618	-0.000226237	-0.000714019	-3.64215e-05	0.000215971	1.70369e-05	7.56996e-05	-6.72555e-05	7.50231e-05	-0.000710098	-0.000458704	-0.000259899	0.000594593	2.48176e-05	0.000495972	25.5484383000003
-8.96	-0.000575508	-0.000605504	0.000329561	7.04376e-05	-8.99359e-05	9.13184e-05	-0.000541981	-0.000336114	0.000390628	-0.000311759	-0.000223953	-0.000710513	-3.61648e-05	0.000215838	1.66075e-05	7.51752e-05	-6.77986e-05	7.47048e-05	-0.000708128	-0.000457653	-0.000258688	0.000592785	2.4959e-05	0.000494364	26.0284442999982
-8.94	-0.000573623	-0.00060403	0.000328549	7.00327e-05	-9.00299e-05	9.09947e-05	-0.00053985	-0.000334629	0.000388826	-0.00031056	-0.000222099	-0.000707826	-3.54654e-05	0.000215699	1.68525e-05	7.46039e-05	-6.72951e-05	7.42535e-05	-0.000705818	-0.000457004	-0.000258604	0.000590318	2.55794e-05	0.000492434	26.508427599998
-8.92	-0.000572153	-0.000603002	0.000327465	6.97175e-05	-9.03277e-05	9.12556e-05	-0.000538789	-0.000333314	0.000387838	-0.000309215	-0.00022023	-0.00070556	-3.48746e-05	0.000214711	1.62214e-05	7.40082e-05	-6.69435e-05	7.38817e-05	-0.000703779	-0.000456053	-0.000257737	0.000588059	2.55884e-05	0.000490593	26.9883704999993
-8.9	-0.000570596	-0.000601394	0.000326747	6.93631e-05	-8.97586e-05	9.12863e-05	-0.000537258	-0.000332353	0.000386336	-0.000308307	-0.000218189	-0.000702794	-3.47267e-05	0.000214609	1.58175e-05	7.36765e-05	-6.64354e-05	7.39269e-05	-0.00070161	-0.000454904	-0.000257305	0.000585859	2.60386e-05	0.000488931	27.4683895999988
-8.88	-0.000569204	-0.000600191	0.000325879	6.9515e-05	-9.00544e-05	9.09212e-05	-0.00053596	-0.000331166	0.000384886	-0.000307599	-0.000216174	-0.00070031	-3.40181e-05	0.000215963	1.62693e-05	7.29617e-05	-6.61442e-05	7.36874e-05	-0.000699922	-0.000453986	-0.000256372	0.000584098	2.64332e-05	0.000486829	27.9483533999992
-8.86	-0.000567577	-0.000598635	0.000324704	6.93437e-05	-9.03021e-05	9.07829e-05	-0.000534294	-0.000329723	0.000383593	-0.000306215	-0.000213727	-0.000697187	-3.33005e-05	0.000213861	1.58447e-05	7.22994e-05	-6.60019e-05	7.31577e-05	-0.000697878	-0.000452943	-0.000255276	0.000581769	2.68474e-05	0.000484995	28.4282496999986
-8.84	-0.000565677	-0.000597164	0.000323575	6.93126e-05	-9.02827e-05	9.16108e-05	-0.000533097	-0.000328176	0.000382018	-0.000305216	-0.000211879	-0.000694651	-3.28253e-05	0.000213642	1.53939e-05	7.16765e-05	-6.57918e-05	7.2638e-05	-0.000695919	-0.000452224	-0.000254581	0.000579407	2.72802e-05	0.000483003	28.9082097999999
-8.82	-0.000563928	-0.000596187	0.000322361	6.92812e-05	-9.03252e-05	9.14719e-05	-0.000531302	-0.000326809	0.000381053	-0.000304386	-0.000210055	-0.000691776	-3.22351e-05	0.000213335	1.50657e-05	7.14732e-05	-6.50366e-05	7.30395e-05	-0.000693822	-0.000451393	-0.000254471	0.000577179	2.7628e-05	0.00048121	29.388132600001
-8.8	-0.00056221	-0.00059459	0.000321442	6.88214e-05	-9.04806e-05	9.12409e-05	-0.000529919	-0.000325628	0.00037966	-0.000303043	-0.000208019	-0.00068879	-3.19993e-05	0.000212928	1.41862e-05	7.11109e-05	-6.45876e-05	7.27937e-05	-0.000691796	-0.000450404	-0.000253833	0.000575039	2.80166e-05	0.000479584	29.8681709000011
-8.78	-0.000560815	-0.000593013	0.00032042	6.92194e-05	-9.05178e-05	9.041e-05	-0.000528942	-0.00032417	0.00037829	-0.000301934	-0.000206145	-0.000686243	-3.1217e-05	0.000212692	1.43738e-05	7.05019e-05	-6.43145e-05	7.20019e-05	-0.000689646	-0.000449709	-0.000253042	0.000573178	2.84427e-05	0.000477548	30.3481515999993
-8.76	-0.00055879	-0.000591901	0.000319261	6.83356e-05	-9.05075e-05	9.03855e-05	-0.000527102	-0.000322706	0.000377019	-0.00030087	-0.000204807	-0.000683808	-3.05076e-05	0.000212503	1.45444e-05	6.98466e-05	-6.41802e-05	7.20573e-05	-0.000687952	-0.000448537	-0.000252189	0.000570509	2.85996e-05	0.000475858	30.8279641000008
-8.74	-0.000557304	-0.000590867	0.000318064	6.83189e-05	-9.06287e-05	9.02686e-05	-0.000525901	-0.00032175	0.000375815	-0.000299964	-0.000202336	-0.000681177	-3.00074e-05	0.000212242	1.44843e-05	6.90209e-05	-6.35521e-05	7.11535e-05	-0.000685803	-0.00044786	-0.000251643	0.000567871	2.91389e-05	0.000474036	31.3080711000002
-8.72	-0.000555441	-0.000589475	0.000316851	6.84923e-05	-9.08436e-05	9.02603e-05	-0.000524538	-0.000320152	0.00037454	-0.000298649	-0.000200417	-0.000678698	-2.93351e-05	0.000212135	1.46646e-05	6.87724e-05	-6.32438e-05	7.08682e-05	-0.000683964	-0.000447178	-0.000250563	0.000566676	2.93367e-05	0.000472421	31.7878719
-8.7	-0.00055425	-0.000587871	0.000316257	6.84093e-05	-9.05703e-05	9.00742e-05	-0.000522549	-0.000318859	0.000373021	-0.000297825	-0.000198689	-0.000676216	-2.9084e-05	0.000212345	1.43108e-05	6.87225e-05	-6.28942e-05	7.09055e-05	-0.00068212	-0.000446264	-0.000249874	0.000564157	2.99985e-05	0.000470824	32.2680032999997
-8.68	-0.0005525	-0.000586851	0.000315021	6.79358e-05	-9.08349e-05	9.01698e-05	-0.000521789	-0.000317993	0.000371901	-0.000296652	-0.000196583	-0.000673533	-2.87503e-05	0.000212194	1.40858e-05	6.82446e-05	-6.25236e-05	7.02363e-05	-0.000679598	-0.000445238	-0.00024953	0.000561341	3.02323e-05	0.000468925	32.7478346999997
-8.66	-0.000551037	-0.000585322	0.000314033	6.78077e-05	-9.10179e-05	8.99667e-05	-0.000520564	-0.000316476	0.000370438	-0.000295615	-0.000194953	-0.000670889	-2.79162e-05	0.000211391	1.38112e-05	6.78427e-05	-6.21703e-05	7.01235e-05	-0.000677714	-0.000444387	-0.000248397	0.000559572	3.05667e-05	0.000467014	33.2279120999992
