-7.715982418995998444e-21 8.374302204756861200e-20 9.744832889085442702e-20 -3.714600518087525922e-18 1.213848693642639957e-16 4.208134468230626001e-15 -1.577793918924780565e-14 6.184022100829365834e-13 -8.553622238144155328e-12 4.600856621384420148e-10 -1.263815901505290066e-09
-9.177501392606359817e-21 6.333077037837524712e-20 1.584507621209349688e-18 1.561444138585472636e-17 -9.865821439184485341e-17 4.867300405141054989e-16 7.418994449767940264e-15 6.778274158556692629e-13 -7.509132145075635448e-12 3.764794348888203004e-10 -2.046538634637774783e-09
2.737455969602941261e-20 2.803413106409615571e-20 -8.359030704658401377e-18 3.964508111824665540e-18 1.194030815355622292e-15 -8.039039315013124372e-16 -3.114048106020666156e-14 -2.644538843225730247e-14 1.058838817851739334e-11 -2.218187082628072167e-10 4.539006955661842413e-10
-6.942472303942178175e-20 8.468612405387449654e-19 1.672476239952797225e-17 -1.551578182252685985e-16 -1.288907523708280229e-15 1.100963503145114875e-14 6.888591236620046679e-14 -7.846253722850242653e-14 2.823503282595773491e-12 2.410953320871170141e-11 1.261311574451830971e-10
-4.901983031779066698e-20 7.351498342488019312e-19 1.054101400369022092e-17 -1.314370575712019288e-16 -6.305975879687406292e-16 8.685674714804224175e-15 4.621149323814535216e-14 -5.066889108400462187e-15 2.166699630390948736e-12 6.575316317627453054e-11 -1.006560159116920151e-09
3.817382619473916654e-20 2.552731640526045418e-19 -9.271492758023020862e-18 -3.377458497503880638e-17 9.727509743473167033e-16 2.416981786047123074e-15 -2.826718431174147943e-14 2.909275782713240990e-13 3.243285269341785025e-12 -1.836866831619409669e-11 5.035686758331363550e-10
-5.855772272783965399e-20 7.262370387256597352e-19 1.469440485696063765e-17 -1.168651479920512253e-16 -1.298247247507765001e-15 9.487463026057405717e-15 4.214965801873038578e-14 5.007290708954226660e-13 -7.369245107559038088e-12 3.785011944082429869e-10 -1.916095684685265780e-09
-5.673486852422533664e-20 3.837647175324985100e-19 1.308130643365750871e-17 -5.138119593156572883e-17 -1.123352314285419203e-15 5.170303401411489687e-15 4.656544721189798818e-14 5.101581607767392027e-13 -8.057767721233336757e-12 3.604477426984622444e-10 3.014391798111220054e-10
-3.789220678192524333e-20 2.387473683599178973e-19 1.144594334991934031e-17 -4.261788848286300347e-17 -9.687498015180490686e-16 2.992118458513967962e-15 7.764844772508101937e-14 -1.821744641930061163e-13 1.012861029023217692e-11 -2.941285993203688822e-10 -7.189856427544207411e-12
-1.884416331875038571e-20 -7.426864137912864085e-19 6.197606360848508498e-18 1.929875434931406323e-16 -7.184194156024773836e-16 -1.339806731002462912e-14 4.714289050608153880e-14 9.662458869729559924e-13 -5.524224049217557800e-12 3.322233684072601482e-10 -6.602412744364928030e-10
-1.308910672629152170e-19 6.927449844384009877e-19 3.547605428937364852e-17 -1.141988516524996828e-16 -3.540410383807070542e-15 1.022498406558070339e-14 1.317209732010243652e-13 5.899480025216942085e-13 -1.254471444603292288e-11 5.209556643952863579e-10 2.885437082063494822e-09
-1.550509606881645311e-19 1.157067532819223693e-19 3.689691285834121305e-17 1.377130145438238337e-17 -3.076780546209533382e-15 2.875921468077135107e-15 6.508478991346303891e-14 1.046316486028074833e-12 -1.580612871270414951e-11 7.247047449894887394e-10 4.185214334457760714e-10
1.925981904160083111e-20 -1.649104536094789783e-19 -5.044418739438144330e-18 5.150649372750243320e-17 5.501369655393820226e-16 -1.702556829484740491e-15 -1.845882478976833953e-14 5.092023502359126122e-13 -2.379146458794365750e-12 1.105951716631443209e-10 6.481220293872222006e-10
-7.404141069259044721e-20 -1.412831158609149695e-19 1.745637448969994478e-17 4.876750312517496201e-17 -1.314888764059972617e-15 -2.169333615606299786e-15 5.612084415186347825e-14 2.363666951093391528e-13 4.478943414233523226e-12 -5.559299283539474921e-11 1.132389655726737589e-09
5.124131592386381373e-20 1.784339076231509145e-19 -1.287975710137010777e-17 -2.225717169257793805e-17 1.280577670465169010e-15 2.139678521634690546e-15 -1.972624224503459829e-14 1.619309586558937819e-13 3.270095264382144129e-12 -6.956881463521344878e-13 -3.594974283160548433e-10
-7.262667146127084449e-20 5.702178814605021419e-19 1.736630563562948965e-17 -1.000715868880480205e-16 -1.383893940515986790e-15 6.789099429294895534e-15 8.074680260524924263e-14 -6.886358754391932969e-14 4.136642042275359313e-12 -8.075721753003149053e-11 -9.004715381813038660e-10
3.923296296285449257e-20 -4.566511830012688636e-19 -1.146883766091657403e-17 1.247191411016482628e-16 1.357022075448887425e-15 -9.018138939655537218e-15 -5.811899568398295272e-14 6.933881946352026113e-13 2.136230118871779267e-12 1.056350771837355465e-10 1.629257856825424373e-10
2.719885096397308060e-21 5.359251512898461712e-19 -2.739061200079921238e-18 -9.699239147263724290e-17 5.831899975764912239e-16 7.274913726903066818e-15 -1.012302320345807628e-14 -2.917855932112064544e-14 4.235292709915243320e-12 -6.968178778435459284e-11 -4.957853078801311964e-10
3.509523813301360278e-20 7.386964676357425479e-19 -1.290956208019433267e-17 -1.097741975830173210e-16 1.440528127560789722e-15 9.263412093581986237e-15 -8.201109365764026237e-14 7.057293447656497445e-13 -9.032135262970124158e-12 5.339877040019123400e-10 -1.721127010718574020e-09
1.870876245676252958e-20 8.255094611736680739e-19 -7.415183009323147459e-18 -1.463810070837134068e-16 9.255809973682603889e-16 1.146094979867748912e-14 -4.863113130839008951e-14 3.173469478550859488e-13 -4.083623056249081810e-12 1.882963069864286603e-10 -2.681113189766397993e-09
