-4.504463398523323442e-20 8.044565648557966951e-19 7.880914333297815708e-18 -1.411307574546612542e-16 -4.149453825112679521e-16 1.234518355970064791e-14 -3.778921548139041623e-15 4.421541278144450246e-13 -8.448566682773681349e-12 4.612676367927162416e-10 -1.262602104507067286e-09
-2.455957545467115624e-21 2.700090143775187573e-19 -1.630402264829674887e-18 -2.588559714791622407e-17 3.723177773374705530e-16 3.231510398532353328e-15 -1.816294441454730670e-14 6.086039432689349055e-13 -7.149345558115302061e-12 3.766478300740930884e-10 -2.119294756524757548e-09
-4.922588071161940347e-20 8.226546729018113475e-20 9.540720865597870422e-18 1.056298630662423329e-17 -3.128967091919783703e-16 -2.774651714475619228e-15 2.469160793577496283e-14 6.438787855326217572e-14 9.665094742369234093e-12 -2.222176309733341708e-10 4.542471369860519805e-10
-1.295383718820301943e-19 7.645414758933722729e-19 3.043109987931851315e-17 -1.416468626650827198e-16 -2.288628152738626690e-15 9.709369150765495232e-15 9.319884797724715841e-14 3.061313844052002794e-14 2.676883226262832613e-12 2.089816657331075102e-11 1.642316799262728476e-10
1.394199561835233115e-20 1.532855133525066446e-19 -2.667233564050920025e-18 -1.486630739732647853e-17 3.083300920313389254e-16 1.367908327961913244e-15 2.092272913247808351e-14 1.413328470025916675e-13 2.279778244293789061e-12 6.512978687788769349e-11 -1.025929507602149279e-09
-3.289773364548815019e-20 3.474795157366750379e-19 8.327852816409204280e-18 -5.523019330494181207e-17 -6.344474396628103324e-16 4.471837082702808092e-15 3.789093710798427114e-14 1.996637182927532784e-13 2.135366997192664417e-12 -1.692726603445762543e-11 5.016553832224483377e-10
-1.429116174469815038e-20 6.756809188318335123e-19 -4.106017825112163271e-20 -1.072433997221882453e-16 3.343728817998573718e-16 9.016446858715495997e-15 -2.699281113082217046e-14 4.894520522852342397e-13 -6.504867752968562036e-12 3.794764670533468168e-10 -1.984344403019796484e-09
-2.398342464014533587e-20 9.469641648156314643e-20 5.734338213531997074e-18 2.156635443320238101e-17 -4.885991730963244550e-16 -8.920142964273476548e-16 1.666798826822315472e-14 7.094500496063555303e-13 -7.202467381570904888e-12 3.560364176637105808e-10 2.935559186116629444e-10
-5.785564043102762780e-20 4.737308316779365204e-19 1.381602775296831201e-17 -8.116523514463321268e-17 -8.965264938446994344e-16 5.005911396119835259e-15 5.945856431839264183e-14 -2.512250122158645496e-13 1.068152307806079775e-11 -2.904518460573125613e-10 -5.230391144169389401e-12
1.774015080612937214e-21 6.686718563984588950e-19 -3.929486678750647419e-18 -1.116432466537744686e-16 6.377006663012271154e-16 9.199978440878964935e-15 -2.179015894660214500e-14 2.883604415350943588e-13 -4.121023762018476976e-12 3.379781950703633731e-10 -6.625744201100868423e-10
-1.128389301179184664e-19 5.255427322333640976e-19 2.574927565366886655e-17 -8.083758317573026621e-17 -2.061369754986210171e-15 8.316529629912622153e-15 4.934109642537211365e-14 6.064363536838207894e-13 -1.133079303494295911e-11 5.209439191629858134e-10 2.883719223457791858e-09
-6.971774726122049329e-20 4.501979004594175930e-19 1.429696676615615246e-17 -3.850835792355046628e-17 -1.080109361544967941e-15 4.375914221276859504e-15 -2.114081755979983275e-15 1.092227977937581821e-12 -1.499166294465568951e-11 7.231724402995953136e-10 5.438401957191561969e-10
-9.189208048408003582e-20 7.534785761568594120e-19 2.204349672237691016e-17 -1.374747277226625777e-16 -1.868605418757480416e-15 1.024373419085853521e-14 7.722524799268751174e-14 2.904696513840427743e-13 -3.862153549353564901e-12 1.104445906152394610e-10 6.873251602292461702e-10
-1.067328671300305787e-19 9.257574318527820483e-19 2.388468788980359509e-17 -1.796346946813961295e-16 -1.769391919589851290e-15 1.438620503556280022e-14 7.277405542022180945e-14 -2.446278725169086869e-13 4.184405289282315772e-12 -4.993837791010169919e-11 1.188445338679976379e-09
4.851266946033799394e-20 1.784342324092787970e-19 -1.366801956503191242e-17 5.758857132134543124e-19 1.517830341454965382e-15 -1.952132885086624721e-15 -3.525470119810290994e-14 3.712836116913917980e-13 3.423444823743130321e-12 -2.856801377044258634e-12 -3.589365117484558811e-10
-3.453872102539112836e-20 2.532983528140872705e-19 6.409429934563180514e-18 -2.658609646349702394e-17 -3.162012349370291438e-16 1.406302005103304716e-15 4.250296577477054131e-14 5.370323833529839694e-14 4.269094028582908427e-12 -8.095646013801402149e-11 -8.902055670744150820e-10
-1.469090450318818019e-20 -4.023755023928016211e-20 7.608086192081576724e-19 4.396323688791325233e-17 4.768594698585708661e-16 -3.721966832020493453e-15 -3.729984693458717273e-14 5.261393992059969583e-13 1.941535951660553679e-12 1.090928297578687123e-10 6.266868715701999912e-11
3.071361464557593248e-20 -5.738020094436138135e-19 -9.649685588786108951e-18 1.540990788416855535e-16 1.103321201196136311e-15 -1.158656813716175616e-14 -1.794633259740798234e-14 4.869817909852292148e-13 3.578585634937682347e-12 -7.237854226021718950e-11 -4.772581055015993248e-10
-1.063970578028854805e-19 4.805941396354673672e-19 2.431466359311019003e-17 -6.239778052363316686e-17 -1.978869421777133475e-15 5.816552026975063012e-15 4.517131829681136510e-14 8.594545763964903487e-13 -1.065367928705790255e-11 5.305972284508750436e-10 -1.762391818795946380e-09
-6.749993118197689524e-20 2.705987864188044741e-19 1.040718194896172933e-17 -3.740009934587316185e-17 -2.436743450671404743e-16 4.952561846323170418e-15 -2.271390715768568607e-14 4.638563238005495433e-13 -4.356157153147370391e-12 1.842870682008675041e-10 -2.635690630473169374e-09
