# qdac_multiple_set	qdac_ch01_curr_ucal	qdac_ch02_curr_ucal	qdac_ch03_curr_ucal	qdac_ch04_curr_ucal	qdac_ch05_curr_ucal	qdac_ch06_curr_ucal	qdac_ch07_curr_ucal	qdac_ch08_curr_ucal	qdac_ch09_curr_ucal	qdac_ch10_curr_ucal	qdac_ch11_curr_ucal	qdac_ch12_curr_ucal	qdac_ch13_curr_ucal	qdac_ch14_curr_ucal	qdac_ch15_curr_ucal	qdac_ch16_curr_ucal	qdac_ch17_curr_ucal	qdac_ch18_curr_ucal	qdac_ch19_curr_ucal	qdac_ch20_curr_ucal	qdac_ch21_curr_ucal	qdac_ch22_curr_ucal	qdac_ch23_curr_ucal	qdac_ch24_curr_ucal	timer
# "Voltage"	"ch1"	"ch2"	"ch3"	"ch4"	"ch5"	"ch6"	"ch7"	"ch8"	"ch9"	"ch10"	"ch11"	"ch12"	"ch13"	"ch14"	"ch15"	"ch16"	"ch17"	"ch18"	"ch19"	"ch20"	"ch21"	"ch22"	"ch23"	"ch24"	"Elapsed time"
# 1001
-9.8	-7.49178e-09	-7.42132e-09	3.72522e-09	1.43349e-10	-1.29709e-09	6.13539e-10	-7.22534e-09	-4.85674e-09	4.34983e-09	-4.69444e-09	-4.44229e-09	-9.54178e-09	-1.22243e-09	2.0749e-09	-2.14312e-10	6.08984e-10	-1.44698e-09	5.14731e-10	-9.34134e-09	-5.61008e-09	-3.70958e-09	6.47153e-09	-3.70722e-10	5.5036e-09	5.89691130002029
-9.78	-7.4713e-09	-7.40184e-09	3.7045e-09	1.41098e-10	-1.2958e-09	6.18441e-10	-7.21015e-09	-4.83719e-09	4.32695e-09	-4.68152e-09	-4.41604e-09	-9.50869e-09	-1.20636e-09	2.07068e-09	-2.20401e-10	6.00442e-10	-1.43798e-09	5.11521e-10	-9.32122e-09	-5.59377e-09	-3.6999e-09	6.44474e-09	-3.62834e-10	5.4791e-09	6.37674470001366
-9.76	-7.45104e-09	-7.37863e-09	3.69879e-09	1.38891e-10	-1.30233e-09	6.19792e-10	-7.18525e-09	-4.81458e-09	4.31839e-09	-4.66625e-09	-4.38789e-09	-9.46899e-09	-1.20075e-09	2.06556e-09	-2.19858e-10	5.97488e-10	-1.43186e-09	5.12998e-10	-9.29504e-09	-5.57856e-09	-3.69205e-09	6.41863e-09	-3.63685e-10	5.46122e-09	6.8568466999568
-9.74	-7.42653e-09	-7.36785e-09	3.68625e-09	1.30276e-10	-1.3073e-09	6.08989e-10	-7.16903e-09	-4.79088e-09	4.30319e-09	-4.65121e-09	-4.36713e-09	-9.43289e-09	-1.19481e-09	2.06773e-09	-2.24619e-10	5.89415e-10	-1.43013e-09	5.08014e-10	-9.26433e-09	-5.56958e-09	-3.68092e-09	6.39146e-09	-3.55259e-10	5.43696e-09	7.33684110001195
-9.72	-7.40888e-09	-7.3467e-09	3.66778e-09	1.35575e-10	-1.30889e-09	6.14118e-10	-7.14375e-09	-4.77513e-09	4.29595e-09	-4.63676e-09	-4.33606e-09	-9.39728e-09	-1.19119e-09	2.06349e-09	-2.24007e-10	5.77193e-10	-1.42735e-09	5.02497e-10	-9.24389e-09	-5.56339e-09	-3.67342e-09	6.36801e-09	-3.47015e-10	5.41178e-09	7.81669919996057
-9.7	-7.38038e-09	-7.32991e-09	3.65951e-09	1.35238e-10	-1.30961e-09	6.18692e-10	-7.13253e-09	-4.7614e-09	4.26981e-09	-4.62521e-09	-4.3129e-09	-9.35987e-09	-1.1821e-09	2.06029e-09	-2.28175e-10	5.78425e-10	-1.42235e-09	5.0155e-10	-9.21315e-09	-5.54896e-09	-3.66926e-09	6.33113e-09	-3.43243e-10	5.39121e-09	8.31270160002168
-9.68	-7.36236e-09	-7.31393e-09	3.64316e-09	1.3484e-10	-1.31419e-09	6.13584e-10	-7.10435e-09	-4.74464e-09	4.26072e-09	-4.60864e-09	-4.28679e-09	-9.31617e-09	-1.17542e-09	2.05884e-09	-2.33914e-10	5.73948e-10	-1.41472e-09	4.95301e-10	-9.19055e-09	-5.52736e-09	-3.65981e-09	6.31019e-09	-3.36099e-10	5.37083e-09	8.79257980000693
-9.66	-7.33936e-09	-7.29585e-09	3.63101e-09	1.35459e-10	-1.31073e-09	6.13496e-10	-7.08793e-09	-4.72243e-09	4.25109e-09	-4.59951e-09	-4.26766e-09	-9.28918e-09	-1.16302e-09	2.05112e-09	-2.28489e-10	5.65388e-10	-1.41047e-09	4.93678e-10	-9.16519e-09	-5.51862e-09	-3.65535e-09	6.28269e-09	-3.35577e-10	5.35236e-09	9.27263010002207
-9.64	-7.32362e-09	-7.28058e-09	3.62517e-09	1.32085e-10	-1.30835e-09	6.1498e-10	-7.07313e-09	-4.71152e-09	4.22681e-09	-4.58001e-09	-4.23563e-09	-9.25239e-09	-1.1549e-09	2.05128e-09	-2.35256e-10	5.59365e-10	-1.41118e-09	4.92046e-10	-9.13601e-09	-5.50773e-09	-3.64285e-09	6.26662e-09	-3.30729e-10	5.32823e-09	9.75247740000486
-9.62	-7.30028e-09	-7.25928e-09	3.60886e-09	1.32131e-10	-1.31015e-09	6.14478e-10	-7.04983e-09	-4.69423e-09	4.21491e-09	-4.5724e-09	-4.20572e-09	-9.21366e-09	-1.1481e-09	2.05437e-09	-2.35313e-10	5.56126e-10	-1.39975e-09	4.85638e-10	-9.10916e-09	-5.4924e-09	-3.637e-09	6.23672e-09	-3.24236e-10	5.30715e-09	10.2485082000494
-9.6	-7.27535e-09	-7.2434e-09	3.59527e-09	1.28433e-10	-1.30653e-09	6.0847e-10	-7.03129e-09	-4.67811e-09	4.19118e-09	-4.55602e-09	-4.17955e-09	-9.1714e-09	-1.14338e-09	2.05672e-09	-2.40111e-10	5.49813e-10	-1.39636e-09	4.82366e-10	-9.08657e-09	-5.48214e-09	-3.6238e-09	6.20473e-09	-3.22089e-10	5.29149e-09	10.7285093000391
-9.58	-7.25124e-09	-7.22613e-09	3.58604e-09	1.31815e-10	-1.3183e-09	6.11235e-10	-7.01931e-09	-4.65634e-09	4.17827e-09	-4.54645e-09	-4.15988e-09	-9.14132e-09	-1.14377e-09	2.05378e-09	-2.39445e-10	5.43518e-10	-1.39535e-09	4.81569e-10	-9.05818e-09	-5.47354e-09	-3.61839e-09	6.17947e-09	-3.15697e-10	5.26418e-09	11.2243188000284
-9.56	-7.23293e-09	-7.21364e-09	3.56719e-09	1.24755e-10	-1.3138e-09	6.10883e-10	-6.99862e-09	-4.64346e-09	4.17798e-09	-4.5363e-09	-4.13674e-09	-9.10966e-09	-1.13257e-09	2.05116e-09	-2.35276e-10	5.50844e-10	-1.38299e-09	4.74539e-10	-9.03611e-09	-5.4632e-09	-3.60797e-09	6.15515e-09	-3.10821e-10	5.24069e-09	11.6884722000686
-9.54	-7.21414e-09	-7.1998e-09	3.56851e-09	1.22019e-10	-1.31222e-09	6.09799e-10	-6.98661e-09	-4.62626e-09	4.1631e-09	-4.51819e-09	-4.11688e-09	-9.0798e-09	-1.11832e-09	2.04846e-09	-2.34961e-10	5.33204e-10	-1.38246e-09	4.73353e-10	-9.01163e-09	-5.44485e-09	-3.59923e-09	6.12795e-09	-3.09271e-10	5.22118e-09	12.1683523000684
-9.52	-7.19465e-09	-7.18047e-09	3.55298e-09	1.23902e-10	-1.31316e-09	6.12816e-10	-6.95551e-09	-4.60637e-09	4.14654e-09	-4.50164e-09	-4.08707e-09	-9.04556e-09	-1.10521e-09	2.04745e-09	-2.48692e-10	5.34956e-10	-1.37234e-09	4.71577e-10	-8.98529e-09	-5.42525e-09	-3.59505e-09	6.10184e-09	-3.05153e-10	5.20322e-09	12.6484710000223
-9.5	-7.17344e-09	-7.15728e-09	3.53495e-09	1.25587e-10	-1.31015e-09	6.1185e-10	-6.95019e-09	-4.59157e-09	4.13081e-09	-4.4973e-09	-4.06793e-09	-9.00765e-09	-1.11113e-09	2.04042e-09	-2.45156e-10	5.24171e-10	-1.38023e-09	4.67094e-10	-8.95753e-09	-5.41833e-09	-3.5856e-09	6.07083e-09	-3.02708e-10	5.18196e-09	13.1281928999815
-9.48	-7.15431e-09	-7.14406e-09	3.52844e-09	1.22886e-10	-1.31815e-09	6.15661e-10	-6.92875e-09	-4.57994e-09	4.1135e-09	-4.48007e-09	-4.03826e-09	-8.97389e-09	-1.09419e-09	2.03956e-09	-2.46861e-10	5.18918e-10	-1.36794e-09	4.64297e-10	-8.93439e-09	-5.40701e-09	-3.57287e-09	6.05654e-09	-2.95502e-10	5.16474e-09	13.6242337999865
-9.46	-7.13464e-09	-7.12755e-09	3.5189e-09	1.20638e-10	-1.31366e-09	6.18259e-10	-6.91094e-09	-4.57009e-09	4.10083e-09	-4.4586e-09	-4.01098e-09	-8.94022e-09	-1.08751e-09	2.03154e-09	-2.44359e-10	5.09031e-10	-1.36167e-09	4.56295e-10	-8.91335e-09	-5.39806e-09	-3.56514e-09	6.04039e-09	-2.91734e-10	5.14627e-09	14.1040833999868
-9.44	-7.10727e-09	-7.11412e-09	3.50464e-09	1.15429e-10	-1.32055e-09	6.16667e-10	-6.89618e-09	-4.54591e-09	4.0823e-09	-4.45399e-09	-3.98771e-09	-8.90342e-09	-1.08369e-09	2.03127e-09	-2.47579e-10	5.03895e-10	-1.36807e-09	4.5986e-10	-8.87911e-09	-5.38522e-09	-3.5605e-09	6.00324e-09	-2.89519e-10	5.11828e-09	14.584102199995
-9.42	-7.08971e-09	-7.08895e-09	3.49688e-09	1.18066e-10	-1.31566e-09	6.16207e-10	-6.86758e-09	-4.53287e-09	4.06406e-09	-4.44939e-09	-3.96179e-09	-8.86927e-09	-1.08146e-09	2.01979e-09	-2.48916e-10	4.97473e-10	-1.35876e-09	4.44901e-10	-8.86372e-09	-5.37317e-09	-3.54925e-09	5.98879e-09	-2.81398e-10	5.1007e-09	15.0800683000125
-9.4	-7.07031e-09	-7.07638e-09	3.48595e-09	1.14296e-10	-1.31765e-09	6.11126e-10	-6.85707e-09	-4.52034e-09	4.05559e-09	-4.42423e-09	-3.93784e-09	-8.83789e-09	-1.0703e-09	2.02353e-09	-2.51693e-10	4.92215e-10	-1.34977e-09	4.52446e-10	-8.83873e-09	-5.3625e-09	-3.53913e-09	5.96694e-09	-2.76669e-10	5.07906e-09	15.5600434000371
-9.38	-7.05303e-09	-7.06336e-09	3.4717e-09	1.19874e-10	-1.32538e-09	6.1675e-10	-6.83484e-09	-4.50283e-09	4.03964e-09	-4.417e-09	-3.92252e-09	-8.80296e-09	-1.06393e-09	2.01405e-09	-2.59805e-10	4.87433e-10	-1.35035e-09	4.50786e-10	-8.8128e-09	-5.35469e-09	-3.52916e-09	5.93863e-09	-2.76034e-10	5.05405e-09	16.0399115000619
-9.36	-7.03812e-09	-7.04606e-09	3.46162e-09	1.13362e-10	-1.32096e-09	6.0716e-10	-6.82026e-09	-4.486e-09	4.02151e-09	-4.40131e-09	-3.90282e-09	-8.77137e-09	-1.06298e-09	2.01965e-09	-2.57704e-10	4.90663e-10	-1.34728e-09	4.36889e-10	-8.7931e-09	-5.34117e-09	-3.52391e-09	5.91129e-09	-2.70748e-10	5.03652e-09	16.5359796000412
-9.34	-7.01126e-09	-7.03291e-09	3.44548e-09	1.20854e-10	-1.31536e-09	6.07769e-10	-6.79425e-09	-4.46972e-09	4.00989e-09	-4.38872e-09	-3.87455e-09	-8.75199e-09	-1.05086e-09	2.01687e-09	-2.56776e-10	4.76219e-10	-1.33552e-09	4.42177e-10	-8.76021e-09	-5.32668e-09	-3.51164e-09	5.89236e-09	-2.69337e-10	5.01538e-09	17.0161347000394
-9.32	-6.99335e-09	-7.01752e-09	3.4295e-09	1.16319e-10	-1.31858e-09	6.04933e-10	-6.78235e-09	-4.44937e-09	3.99718e-09	-4.3738e-09	-3.85076e-09	-8.72003e-09	-1.04678e-09	2.02064e-09	-2.58865e-10	4.72009e-10	-1.33467e-09	4.42999e-10	-8.74878e-09	-5.31924e-09	-3.50792e-09	5.8672e-09	-2.64062e-10	4.99789e-09	17.49587600003
-9.3	-6.97273e-09	-6.99728e-09	3.425e-09	1.06494e-10	-1.32124e-09	5.98278e-10	-6.76342e-09	-4.43521e-09	3.97959e-09	-4.35733e-09	-3.83099e-09	-8.67889e-09	-1.04455e-09	2.01072e-09	-2.57455e-10	4.65214e-10	-1.33894e-09	4.35369e-10	-8.7142e-09	-5.30391e-09	-3.50064e-09	5.84435e-09	-2.62107e-10	4.97696e-09	17.9759013999719
-9.28	-6.95353e-09	-6.98066e-09	3.41341e-09	1.12382e-10	-1.32678e-09	6.11322e-10	-6.74767e-09	-4.41844e-09	3.96833e-09	-4.34398e-09	-3.80528e-09	-8.6574e-09	-1.03377e-09	2.01165e-09	-2.6565e-10	4.61211e-10	-1.3265e-09	4.27809e-10	-8.69754e-09	-5.29404e-09	-3.49585e-09	5.81399e-09	-2.59707e-10	4.9599e-09	18.4718027999625
-9.26	-6.93474e-09	-6.96643e-09	3.40544e-09	1.0922e-10	-1.32488e-09	6.09059e-10	-6.72973e-09	-4.40373e-09	3.95336e-09	-4.33167e-09	-3.78287e-09	-8.61681e-09	-1.02693e-09	2.0067e-09	-2.67032e-10	4.61133e-10	-1.31803e-09	4.35989e-10	-8.66845e-09	-5.28295e-09	-3.48413e-09	5.78794e-09	-2.55962e-10	4.94058e-09	18.9518240999896
-9.24	-6.91589e-09	-6.95232e-09	3.39422e-09	1.09783e-10	-1.32143e-09	5.99856e-10	-6.71818e-09	-4.38825e-09	3.94146e-09	-4.32006e-09	-3.75939e-09	-8.58842e-09	-1.021e-09	2.00873e-09	-2.65361e-10	4.60152e-10	-1.32006e-09	4.26648e-10	-8.64783e-09	-5.27599e-09	-3.47187e-09	5.7615e-09	-2.53321e-10	4.92478e-09	19.4317543000216
-9.22	-6.89556e-09	-6.93521e-09	3.37631e-09	1.06544e-10	-1.3328e-09	6.03838e-10	-6.70102e-09	-4.37293e-09	3.92227e-09	-4.30864e-09	-3.72921e-09	-8.5429e-09	-1.01678e-09	2.00298e-09	-2.66001e-10	4.50859e-10	-1.31255e-09	4.15841e-10	-8.62437e-09	-5.26401e-09	-3.46369e-09	5.73824e-09	-2.4162e-10	4.90152e-09	19.9116798000177
-9.2	-6.87629e-09	-6.92598e-09	3.37109e-09	1.02904e-10	-1.32312e-09	6.03102e-10	-6.68296e-09	-4.35468e-09	3.9097e-09	-4.29096e-09	-3.71205e-09	-8.50736e-09	-1.00195e-09	1.99412e-09	-2.66786e-10	4.44946e-10	-1.31427e-09	4.17819e-10	-8.60391e-09	-5.25356e-09	-3.4591e-09	5.7196e-09	-2.42456e-10	4.88239e-09	20.4075770999771
-9.18	-6.86013e-09	-6.90161e-09	3.35887e-09	1.02425e-10	-1.32878e-09	6.00394e-10	-6.66444e-09	-4.34042e-09	3.89557e-09	-4.28365e-09	-3.69012e-09	-8.47344e-09	-9.95852e-10	1.9943e-09	-2.6892e-10	4.3797e-10	-1.30439e-09	4.11005e-10	-8.57573e-09	-5.23728e-09	-3.45143e-09	5.69664e-09	-2.37015e-10	4.86311e-09	20.9035815000534
-9.16	-6.84028e-09	-6.88998e-09	3.35124e-09	1.00494e-10	-1.33107e-09	6.0709e-10	-6.64938e-09	-4.32332e-09	3.87646e-09	-4.27405e-09	-3.66125e-09	-8.44816e-09	-9.96345e-10	1.98831e-09	-2.6499e-10	4.33817e-10	-1.29938e-09	4.09288e-10	-8.54941e-09	-5.22956e-09	-3.44512e-09	5.66818e-09	-2.35906e-10	4.84411e-09	21.3998021000298
-9.14	-6.81829e-09	-6.87618e-09	3.33726e-09	9.84256e-11	-1.33073e-09	6.0961e-10	-6.63069e-09	-4.31258e-09	3.85775e-09	-4.25869e-09	-3.62998e-09	-8.41593e-09	-9.82649e-10	1.98738e-09	-2.6429e-10	4.28457e-10	-1.30207e-09	4.10454e-10	-8.52217e-09	-5.2198e-09	-3.43691e-09	5.64815e-09	-2.31251e-10	4.82331e-09	21.8795776000479
-9.12	-6.80054e-09	-6.86054e-09	3.32514e-09	1.08351e-10	-1.33508e-09	6.05892e-10	-6.60879e-09	-4.29066e-09	3.84761e-09	-4.24575e-09	-3.61146e-09	-8.38034e-09	-9.80168e-10	1.98107e-09	-2.66157e-10	4.20453e-10	-1.29583e-09	4.09015e-10	-8.49724e-09	-5.20318e-09	-3.4273e-09	5.62238e-09	-2.28038e-10	4.80462e-09	22.375456299982
-9.1	-6.7821e-09	-6.83898e-09	3.3121e-09	1.04822e-10	-1.33908e-09	6.02482e-10	-6.59773e-09	-4.27916e-09	3.83658e-09	-4.23415e-09	-3.59734e-09	-8.35218e-09	-9.76348e-10	1.98964e-09	-2.71482e-10	4.24791e-10	-1.29195e-09	3.9504e-10	-8.4833e-09	-5.20121e-09	-3.42244e-09	5.59948e-09	-2.14953e-10	4.78962e-09	22.8555041999789
-9.08	-6.75786e-09	-6.82811e-09	3.30074e-09	1.02072e-10	-1.33589e-09	6.04245e-10	-6.58342e-09	-4.26109e-09	3.81817e-09	-4.2238e-09	-3.5701e-09	-8.32405e-09	-9.57472e-10	1.97827e-09	-2.69137e-10	4.1467e-10	-1.29035e-09	3.98892e-10	-8.45446e-09	-5.1863e-09	-3.40849e-09	5.58467e-09	-2.13178e-10	4.75932e-09	23.3354802000104
-9.06	-6.73924e-09	-6.8133e-09	3.28376e-09	9.73943e-11	-1.34167e-09	6.016e-10	-6.56147e-09	-4.24279e-09	3.81005e-09	-4.20998e-09	-3.54677e-09	-8.29207e-09	-9.63841e-10	1.97618e-09	-2.71339e-10	4.05389e-10	-1.28631e-09	3.92246e-10	-8.43075e-09	-5.17472e-09	-3.40022e-09	5.55526e-09	-2.13893e-10	4.73628e-09	23.8153489000397
-9.04	-6.71673e-09	-6.80097e-09	3.27909e-09	9.56284e-11	-1.34146e-09	5.99673e-10	-6.54833e-09	-4.22324e-09	3.79198e-09	-4.19794e-09	-3.5209e-09	-8.26008e-09	-9.55214e-10	1.97257e-09	-2.67089e-10	4.04311e-10	-1.28336e-09	3.93743e-10	-8.41415e-09	-5.16437e-09	-3.38981e-09	5.54364e-09	-2.08944e-10	4.72141e-09	24.2953567999648
-9.02	-6.70596e-09	-6.78622e-09	3.26414e-09	9.99971e-11	-1.33443e-09	6.05486e-10	-6.53613e-09	-4.20921e-09	3.78056e-09	-4.19042e-09	-3.50263e-09	-8.22376e-09	-9.47829e-10	1.97317e-09	-2.80017e-10	3.94268e-10	-1.2749e-09	3.8873e-10	-8.38893e-09	-5.15897e-09	-3.3887e-09	5.5139e-09	-1.97135e-10	4.6953e-09	24.7753548000474
-9	-6.67967e-09	-6.76728e-09	3.25621e-09	9.65516e-11	-1.33711e-09	6.08456e-10	-6.51712e-09	-4.19802e-09	3.76761e-09	-4.17276e-09	-3.48314e-09	-8.21028e-09	-9.45014e-10	1.96658e-09	-2.73936e-10	3.92229e-10	-1.27276e-09	3.85587e-10	-8.36851e-09	-5.14741e-09	-3.38106e-09	5.48944e-09	-1.95427e-10	4.68185e-09	25.2553000999615
-8.98	-6.66736e-09	-6.75694e-09	3.23983e-09	8.72821e-11	-1.34331e-09	6.06845e-10	-6.50299e-09	-4.18052e-09	3.75038e-09	-4.15953e-09	-3.45648e-09	-8.17207e-09	-9.35331e-10	1.96424e-09	-2.7855e-10	3.90235e-10	-1.27025e-09	3.78119e-10	-8.34509e-09	-5.13799e-09	-3.36906e-09	5.46647e-09	-1.85979e-10	4.65726e-09	25.7352098000702
-8.96	-6.64362e-09	-6.74104e-09	3.22924e-09	9.52434e-11	-1.34205e-09	6.06657e-10	-6.48602e-09	-4.16632e-09	3.73508e-09	-4.14234e-09	-3.43285e-09	-8.1377e-09	-9.309e-10	1.96585e-09	-2.84334e-10	3.82666e-10	-1.26244e-09	3.79876e-10	-8.3131e-09	-5.12671e-09	-3.3539e-09	5.44528e-09	-1.84599e-10	4.63572e-09	26.2311715000542
-8.94	-6.62402e-09	-6.72274e-09	3.22512e-09	9.17828e-11	-1.34336e-09	6.04684e-10	-6.47422e-09	-4.15494e-09	3.72638e-09	-4.13714e-09	-3.41586e-09	-8.11439e-09	-9.22051e-10	1.96128e-09	-2.84616e-10	3.80534e-10	-1.26846e-09	3.77781e-10	-8.29664e-09	-5.1195e-09	-3.34698e-09	5.42436e-09	-1.83406e-10	4.61694e-09	26.727212900063
-8.92	-6.61275e-09	-6.70505e-09	3.21201e-09	9.45397e-11	-1.34001e-09	6.03116e-10	-6.453e-09	-4.13656e-09	3.71184e-09	-4.12764e-09	-3.39762e-09	-8.07545e-09	-9.18727e-10	1.95628e-09	-2.83269e-10	3.7841e-10	-1.25331e-09	3.69915e-10	-8.27448e-09	-5.09807e-09	-3.34372e-09	5.39828e-09	-1.74548e-10	4.60512e-09	27.2232486000285
-8.9	-6.59349e-09	-6.68665e-09	3.20131e-09	8.69061e-11	-1.3377e-09	6.0145e-10	-6.43857e-09	-4.12494e-09	3.69883e-09	-4.10889e-09	-3.36975e-09	-8.05248e-09	-9.09118e-10	1.96496e-09	-2.87578e-10	3.75371e-10	-1.26019e-09	3.69467e-10	-8.24627e-09	-5.09947e-09	-3.33724e-09	5.37928e-09	-1.67821e-10	4.58073e-09	27.7030870000599
-8.88	-6.56934e-09	-6.68182e-09	3.19144e-09	8.63926e-11	-1.33794e-09	5.95026e-10	-6.42002e-09	-4.11484e-09	3.68575e-09	-4.09671e-09	-3.3498e-09	-8.02267e-09	-9.108e-10	1.95999e-09	-2.8441e-10	3.63553e-10	-1.2543e-09	3.63035e-10	-8.22493e-09	-5.08877e-09	-3.32886e-09	5.35011e-09	-1.69227e-10	4.57938e-09	28.1991196000017
-8.86	-6.55235e-09	-6.65555e-09	3.18504e-09	8.6883e-11	-1.34138e-09	6.00444e-10	-6.40794e-09	-4.09889e-09	3.67779e-09	-4.08185e-09	-3.32451e-09	-7.98926e-09	-9.02367e-10	1.94808e-09	-2.91353e-10	3.62499e-10	-1.24629e-09	3.65937e-10	-8.20464e-09	-5.08049e-09	-3.3195e-09	5.3342e-09	-1.68307e-10	4.55702e-09	28.6950233000098
