# qdac_multiple_set	qdac_ch19_curr_ucal	qdac_ch22_curr_ucal	timer
# "Voltage"	"ch19"	"ch22"	"Elapsed time"
# 1001
-6.54	-5.79821e-09	3.22915e-09	19.5181426999625
-6.52	-5.7829e-09	3.20979e-09	19.6300683000591
-6.5	-5.76821e-09	3.19317e-09	19.7421198999509
-6.48	-5.7458e-09	3.1871e-09	19.8542814999819
-6.46	-5.72874e-09	3.16168e-09	19.9662057000678
-6.44	-5.71803e-09	3.14885e-09	20.0783826999832
-6.42	-5.70325e-09	3.13389e-09	20.1901753998827
-6.4	-5.68319e-09	3.11804e-09	20.3019908000715
-6.38	-5.66301e-09	3.10488e-09	20.4140462998766
-6.36	-5.6495e-09	3.08474e-09	20.5261705999728
-6.34	-5.63659e-09	3.07009e-09	20.6381258999463
-6.32	-5.62022e-09	3.05611e-09	20.7501318999566
-6.3	-5.59905e-09	3.04137e-09	20.8620664998889
-6.28	-5.58101e-09	3.02508e-09	20.9740007999353
-6.26	-5.56456e-09	3.0053e-09	21.0860069000628
-6.24	-5.55556e-09	2.99749e-09	21.1980175999925
-6.22	-5.53681e-09	2.97837e-09	21.3100117000286
-6.2	-5.52699e-09	2.9601e-09	21.4220149999019
-6.18	-5.50892e-09	2.94051e-09	21.534012600081
-6.16	-5.48637e-09	2.92909e-09	21.6460076000076
-6.14	-5.47146e-09	2.91732e-09	21.7581213999074
-6.12	-5.46097e-09	2.90078e-09	21.8700753999874
-6.1	-5.44332e-09	2.88648e-09	21.9820163000841
-6.08	-5.43089e-09	2.86757e-09	22.0939720999449
-6.06	-5.4115e-09	2.8508e-09	22.2060857999604
-6.04	-5.39623e-09	2.8346e-09	22.3183116000146
-6.02	-5.37734e-09	2.82375e-09	22.4300802000798
-6	-5.36767e-09	2.81064e-09	22.5418777000159
-5.98	-5.3452e-09	2.7862e-09	22.6541221998632
-5.96	-5.32753e-09	2.77453e-09	22.7658756000455
-5.94	-5.31196e-09	2.76054e-09	22.8778852999676
-5.92	-5.29732e-09	2.74754e-09	22.989874899853
-5.9	-5.28003e-09	2.73022e-09	23.1018556999043
-5.88	-5.27133e-09	2.71558e-09	23.2139069000259
-5.86	-5.25453e-09	2.70394e-09	23.325848700013
-5.84	-5.24495e-09	2.69005e-09	23.4378122999333
-5.82	-5.22203e-09	2.67553e-09	23.5498885000125
-5.8	-5.21429e-09	2.66193e-09	23.6618619000074
-5.78	-5.19872e-09	2.64475e-09	23.7739067999646
-5.76	-5.17944e-09	2.63441e-09	23.8859305998776
-5.74	-5.16123e-09	2.61694e-09	23.9978157000151
-5.72	-5.14743e-09	2.59961e-09	24.1097385999747
-5.7	-5.13527e-09	2.5862e-09	24.2218869999051
-5.68	-5.11807e-09	2.5726e-09	24.3338222999591
-5.66	-5.10688e-09	2.5591e-09	24.4457306000404
-5.64	-5.08906e-09	2.54414e-09	24.5578038999811
-5.62	-5.07845e-09	2.52056e-09	24.6697704999242
-5.6	-5.05824e-09	2.51067e-09	24.7816776998807
-5.58	-5.05308e-09	2.49374e-09	24.8936977998819
-5.56	-5.03274e-09	2.47912e-09	25.0057230999228
-5.54	-5.01338e-09	2.46267e-09	25.117780999979
-5.52	-5.00296e-09	2.45231e-09	25.229702899931
-5.5	-4.9912e-09	2.43377e-09	25.3417817999143
-5.48	-4.97597e-09	2.42086e-09	25.4538086999673
