# qdac_multiple_set	qdac_ch01_curr_ucal	qdac_ch02_curr_ucal	qdac_ch03_curr_ucal	qdac_ch04_curr_ucal	qdac_ch05_curr_ucal	qdac_ch06_curr_ucal	qdac_ch07_curr_ucal	qdac_ch08_curr_ucal	qdac_ch09_curr_ucal	qdac_ch10_curr_ucal	qdac_ch11_curr_ucal	qdac_ch12_curr_ucal	qdac_ch13_curr_ucal	qdac_ch14_curr_ucal	qdac_ch15_curr_ucal	qdac_ch16_curr_ucal	qdac_ch17_curr_ucal	qdac_ch18_curr_ucal	qdac_ch19_curr_ucal	qdac_ch20_curr_ucal	qdac_ch21_curr_ucal	qdac_ch22_curr_ucal	qdac_ch23_curr_ucal	qdac_ch24_curr_ucal	timer
# "Voltage"	"ch1"	"ch2"	"ch3"	"ch4"	"ch5"	"ch6"	"ch7"	"ch8"	"ch9"	"ch10"	"ch11"	"ch12"	"ch13"	"ch14"	"ch15"	"ch16"	"ch17"	"ch18"	"ch19"	"ch20"	"ch21"	"ch22"	"ch23"	"ch24"	"Elapsed time"
# 1001
-9.8	-7.39711e-09	-7.41655e-09	3.66845e-09	1.09439e-10	-1.26533e-09	6.14159e-10	-7.14756e-09	-4.7697e-09	4.25275e-09	-4.55405e-09	-4.25498e-09	-9.39425e-09	-1.14381e-09	2.05945e-09	-1.89118e-10	6.25424e-10	-1.40235e-09	5.34334e-10	-9.27049e-09	-5.55892e-09	-3.64583e-09	6.43344e-09	-3.40695e-10	5.4448e-09	5.79031559999567
-9.78	-7.37427e-09	-7.40564e-09	3.65628e-09	1.02134e-10	-1.26825e-09	6.17272e-10	-7.13221e-09	-4.74936e-09	4.23764e-09	-4.54277e-09	-4.23134e-09	-9.3626e-09	-1.13417e-09	2.05696e-09	-1.98238e-10	6.21167e-10	-1.39651e-09	5.22579e-10	-9.24793e-09	-5.539e-09	-3.63305e-09	6.40921e-09	-3.44737e-10	5.41663e-09	6.27034469996579
-9.76	-7.35687e-09	-7.38317e-09	3.64198e-09	1.01115e-10	-1.27061e-09	6.2074e-10	-7.11806e-09	-4.73829e-09	4.22949e-09	-4.52259e-09	-4.2049e-09	-9.31546e-09	-1.12693e-09	2.05794e-09	-1.96983e-10	6.14834e-10	-1.40019e-09	5.20826e-10	-9.21821e-09	-5.53246e-09	-3.62518e-09	6.38561e-09	-3.45628e-10	5.39466e-09	6.75030779995723
-9.74	-7.33555e-09	-7.3628e-09	3.62971e-09	1.04392e-10	-1.27036e-09	6.21611e-10	-7.0959e-09	-4.72259e-09	4.20371e-09	-4.5138e-09	-4.1811e-09	-9.27541e-09	-1.11582e-09	2.05965e-09	-1.97385e-10	6.13676e-10	-1.39127e-09	5.21859e-10	-9.19122e-09	-5.52114e-09	-3.61067e-09	6.35719e-09	-3.32578e-10	5.37589e-09	7.2302112999605
-9.72	-7.30629e-09	-7.35227e-09	3.61922e-09	9.74631e-11	-1.28034e-09	6.17986e-10	-7.07782e-09	-4.69948e-09	4.19402e-09	-4.50026e-09	-4.16256e-09	-9.25076e-09	-1.11479e-09	2.05798e-09	-2.05092e-10	6.00758e-10	-1.39232e-09	5.24188e-10	-9.16585e-09	-5.50945e-09	-3.60623e-09	6.32326e-09	-3.29947e-10	5.34704e-09	7.71019779995549
-9.7	-7.28929e-09	-7.329e-09	3.6056e-09	1.00932e-10	-1.28588e-09	6.15013e-10	-7.06231e-09	-4.68608e-09	4.18207e-09	-4.48177e-09	-4.13556e-09	-9.20572e-09	-1.1074e-09	2.05201e-09	-2.0458e-10	5.86994e-10	-1.38509e-09	5.14728e-10	-9.13639e-09	-5.4987e-09	-3.59712e-09	6.30619e-09	-3.20387e-10	5.33416e-09	8.19026419997681
-9.68	-7.27122e-09	-7.31755e-09	3.59267e-09	9.6433e-11	-1.27734e-09	6.17304e-10	-7.04622e-09	-4.65143e-09	4.16588e-09	-4.46777e-09	-4.10916e-09	-9.17549e-09	-1.09791e-09	2.0473e-09	-2.06451e-10	5.868e-10	-1.38264e-09	5.108e-10	-9.11186e-09	-5.48537e-09	-3.58519e-09	6.2754e-09	-3.1893e-10	5.31376e-09	8.67023749998771
-9.66	-7.24655e-09	-7.30404e-09	3.58885e-09	1.03583e-10	-1.28065e-09	6.19887e-10	-7.02305e-09	-4.64812e-09	4.14844e-09	-4.46208e-09	-4.08456e-09	-9.13888e-09	-1.0977e-09	2.04562e-09	-2.10867e-10	5.85281e-10	-1.37273e-09	5.06577e-10	-9.08673e-09	-5.47776e-09	-3.57866e-09	6.2509e-09	-3.08828e-10	5.28581e-09	9.15000999998301
-9.64	-7.2245e-09	-7.27553e-09	3.57178e-09	9.13572e-11	-1.26754e-09	6.17206e-10	-7.00323e-09	-4.63352e-09	4.13753e-09	-4.43634e-09	-4.05481e-09	-9.11384e-09	-1.08578e-09	2.04411e-09	-2.1134e-10	5.81463e-10	-1.36878e-09	5.07721e-10	-9.0576e-09	-5.45413e-09	-3.57283e-09	6.22617e-09	-3.1088e-10	5.26538e-09	9.63014550000662
-9.62	-7.19869e-09	-7.26119e-09	3.5573e-09	9.20072e-11	-1.26376e-09	6.17029e-10	-6.99068e-09	-4.61185e-09	4.11644e-09	-4.43072e-09	-4.03589e-09	-9.06962e-09	-1.07389e-09	2.04099e-09	-2.08721e-10	5.71154e-10	-1.36181e-09	5.06363e-10	-9.03501e-09	-5.44498e-09	-3.55382e-09	6.19906e-09	-3.0094e-10	5.24159e-09	10.1099728999543
-9.6	-7.18194e-09	-7.24034e-09	3.54662e-09	9.65715e-11	-1.26877e-09	6.16727e-10	-6.96432e-09	-4.6012e-09	4.09609e-09	-4.41855e-09	-4.00891e-09	-9.03833e-09	-1.06741e-09	2.0363e-09	-2.14352e-10	5.69111e-10	-1.36238e-09	5.04919e-10	-9.01142e-09	-5.43345e-09	-3.5575e-09	6.17412e-09	-2.96772e-10	5.22205e-09	10.5901246999856
-9.58	-7.1598e-09	-7.22679e-09	3.53544e-09	9.50798e-11	-1.26827e-09	6.09097e-10	-6.94884e-09	-4.58246e-09	4.08201e-09	-4.40785e-09	-3.98158e-09	-8.99941e-09	-1.06315e-09	2.03623e-09	-2.06528e-10	5.70309e-10	-1.3573e-09	4.9836e-10	-8.9837e-09	-5.4225e-09	-3.54389e-09	6.1361e-09	-2.94617e-10	5.20176e-09	11.0699017999577
-9.56	-7.15018e-09	-7.21349e-09	3.51758e-09	9.49545e-11	-1.27288e-09	6.19989e-10	-6.93563e-09	-4.5653e-09	4.07333e-09	-4.38804e-09	-3.95565e-09	-8.96341e-09	-1.05643e-09	2.04349e-09	-2.13489e-10	5.54686e-10	-1.35508e-09	4.93103e-10	-8.95997e-09	-5.40717e-09	-3.54003e-09	6.11888e-09	-2.88199e-10	5.18399e-09	11.549926000007
-9.54	-7.12149e-09	-7.19888e-09	3.50762e-09	8.8693e-11	-1.27322e-09	6.17628e-10	-6.91361e-09	-4.54823e-09	4.05601e-09	-4.37823e-09	-3.93067e-09	-8.92866e-09	-1.04783e-09	2.03916e-09	-2.17971e-10	5.52583e-10	-1.34866e-09	4.95082e-10	-8.93698e-09	-5.39414e-09	-3.52777e-09	6.09476e-09	-2.86289e-10	5.15966e-09	12.0299833999597
-9.52	-7.10698e-09	-7.18006e-09	3.49045e-09	8.79025e-11	-1.27216e-09	6.17515e-10	-6.90078e-09	-4.53648e-09	4.04022e-09	-4.36743e-09	-3.9071e-09	-8.914e-09	-1.03995e-09	2.02786e-09	-2.18752e-10	5.37436e-10	-1.34812e-09	4.90361e-10	-8.90779e-09	-5.38661e-09	-3.51864e-09	6.06751e-09	-2.80042e-10	5.14004e-09	12.5098460000008
-9.5	-7.07912e-09	-7.16192e-09	3.48478e-09	8.26169e-11	-1.2755e-09	6.16484e-10	-6.87552e-09	-4.51618e-09	4.02546e-09	-4.34774e-09	-3.88056e-09	-8.87626e-09	-1.03683e-09	2.03289e-09	-2.2074e-10	5.27264e-10	-1.33966e-09	4.8508e-10	-8.88162e-09	-5.37638e-09	-3.51223e-09	6.05638e-09	-2.76921e-10	5.11913e-09	12.9897764999769
-9.48	-7.0597e-09	-7.14479e-09	3.47336e-09	8.60313e-11	-1.27869e-09	6.17827e-10	-6.86593e-09	-4.5057e-09	4.00946e-09	-4.33901e-09	-3.85877e-09	-8.83297e-09	-1.02908e-09	2.02705e-09	-2.22383e-10	5.30086e-10	-1.33153e-09	4.81991e-10	-8.85521e-09	-5.36185e-09	-3.50866e-09	6.02302e-09	-2.70155e-10	5.09782e-09	13.4697744000005
-9.46	-7.04374e-09	-7.13457e-09	3.46074e-09	8.7212e-11	-1.27787e-09	6.134e-10	-6.84322e-09	-4.48762e-09	3.99437e-09	-4.31523e-09	-3.84045e-09	-8.8006e-09	-1.02128e-09	2.02166e-09	-2.22993e-10	5.1921e-10	-1.33452e-09	4.86323e-10	-8.83504e-09	-5.34817e-09	-3.49544e-09	5.98384e-09	-2.64337e-10	5.07521e-09	13.9496751999832
-9.44	-7.01791e-09	-7.11775e-09	3.45178e-09	8.91629e-11	-1.27757e-09	6.15361e-10	-6.8252e-09	-4.46574e-09	3.98058e-09	-4.31355e-09	-3.80698e-09	-8.76391e-09	-1.01796e-09	2.02238e-09	-2.26178e-10	5.13785e-10	-1.33213e-09	4.82946e-10	-8.80931e-09	-5.34397e-09	-3.48263e-09	5.9776e-09	-2.59489e-10	5.05435e-09	14.4297784999944
-9.42	-7.00065e-09	-7.09997e-09	3.43196e-09	8.43895e-11	-1.28324e-09	6.21567e-10	-6.80616e-09	-4.45608e-09	3.96558e-09	-4.29794e-09	-3.78742e-09	-8.7409e-09	-1.01061e-09	2.01466e-09	-2.21827e-10	5.09431e-10	-1.32556e-09	4.76299e-10	-8.78126e-09	-5.32811e-09	-3.47743e-09	5.95318e-09	-2.54747e-10	5.03287e-09	14.909601399966
-9.4	-6.98107e-09	-7.08236e-09	3.42159e-09	8.10981e-11	-1.28084e-09	6.20095e-10	-6.78704e-09	-4.43915e-09	3.95481e-09	-4.28599e-09	-3.76013e-09	-8.70025e-09	-1.00086e-09	2.01523e-09	-2.3e-10	5.14893e-10	-1.31505e-09	4.7667e-10	-8.75941e-09	-5.3122e-09	-3.46888e-09	5.92516e-09	-2.50132e-10	5.00665e-09	15.3895807999652
-9.38	-6.95691e-09	-7.07139e-09	3.40789e-09	7.98735e-11	-1.28003e-09	6.16431e-10	-6.77235e-09	-4.42254e-09	3.93637e-09	-4.2691e-09	-3.7374e-09	-8.6668e-09	-9.95026e-10	2.00919e-09	-2.32526e-10	5.08012e-10	-1.31468e-09	4.71852e-10	-8.73259e-09	-5.30617e-09	-3.45761e-09	5.90259e-09	-2.49347e-10	4.9919e-09	15.8694817000069
-9.36	-6.93158e-09	-7.05032e-09	3.40213e-09	7.89435e-11	-1.27956e-09	6.22926e-10	-6.7574e-09	-4.40849e-09	3.92453e-09	-4.25511e-09	-3.71152e-09	-8.62888e-09	-9.87174e-10	2.00937e-09	-2.34076e-10	5.04792e-10	-1.31443e-09	4.6067e-10	-8.71048e-09	-5.29222e-09	-3.44974e-09	5.87333e-09	-2.42024e-10	4.97135e-09	16.3496779999696
-9.34	-6.92119e-09	-7.03642e-09	3.38688e-09	8.07747e-11	-1.28509e-09	6.19784e-10	-6.74249e-09	-4.38944e-09	3.91115e-09	-4.24475e-09	-3.69116e-09	-8.60528e-09	-9.82104e-10	2.00998e-09	-2.35972e-10	4.92399e-10	-1.30622e-09	4.57432e-10	-8.68735e-09	-5.28319e-09	-3.43535e-09	5.83936e-09	-2.38189e-10	4.94896e-09	16.8295241000014
-9.32	-6.90181e-09	-7.01736e-09	3.37768e-09	6.88641e-11	-1.27978e-09	6.14557e-10	-6.71677e-09	-4.36735e-09	3.89598e-09	-4.23485e-09	-3.66412e-09	-8.57297e-09	-9.71166e-10	2.0105e-09	-2.37834e-10	4.86544e-10	-1.30572e-09	4.67423e-10	-8.66859e-09	-5.26458e-09	-3.43943e-09	5.82421e-09	-2.38881e-10	4.92834e-09	17.309400899976
-9.3	-6.87321e-09	-6.99683e-09	3.37076e-09	7.07258e-11	-1.28919e-09	6.13818e-10	-6.69487e-09	-4.36033e-09	3.87358e-09	-4.21467e-09	-3.64096e-09	-8.53831e-09	-9.67244e-10	2.00554e-09	-2.44608e-10	4.81718e-10	-1.28994e-09	4.59498e-10	-8.63831e-09	-5.26296e-09	-3.42696e-09	5.80342e-09	-2.30443e-10	4.91187e-09	17.7893783999607
-9.28	-6.8585e-09	-6.98577e-09	3.35302e-09	6.93728e-11	-1.28554e-09	6.19751e-10	-6.68056e-09	-4.33805e-09	3.86643e-09	-4.1982e-09	-3.61562e-09	-8.50874e-09	-9.64324e-10	2.00716e-09	-2.38426e-10	4.84587e-10	-1.29022e-09	4.51662e-10	-8.61493e-09	-5.24005e-09	-3.42018e-09	5.77367e-09	-2.29358e-10	4.89484e-09	18.2693432999658
-9.26	-6.83511e-09	-6.96813e-09	3.3409e-09	6.75689e-11	-1.28494e-09	6.0679e-10	-6.6689e-09	-4.3248e-09	3.85244e-09	-4.19217e-09	-3.59806e-09	-8.4703e-09	-9.60082e-10	2.00388e-09	-2.43167e-10	4.77679e-10	-1.287e-09	4.51246e-10	-8.58967e-09	-5.23003e-09	-3.41527e-09	5.75726e-09	-2.13999e-10	4.8714e-09	18.7492560999817
-9.24	-6.82389e-09	-6.95191e-09	3.33354e-09	6.82697e-11	-1.28676e-09	6.09083e-10	-6.65497e-09	-4.30797e-09	3.83779e-09	-4.18038e-09	-3.56926e-09	-8.43904e-09	-9.52826e-10	2.00081e-09	-2.45998e-10	4.76034e-10	-1.28027e-09	4.46278e-10	-8.56992e-09	-5.21672e-09	-3.40259e-09	5.72075e-09	-2.1538e-10	4.85451e-09	19.2293222000008
-9.22	-6.79922e-09	-6.93804e-09	3.32121e-09	6.84241e-11	-1.28762e-09	6.12356e-10	-6.63591e-09	-4.28964e-09	3.82058e-09	-4.17348e-09	-3.54646e-09	-8.40484e-09	-9.47754e-10	2.00519e-09	-2.47175e-10	4.7235e-10	-1.27967e-09	4.42977e-10	-8.54869e-09	-5.20541e-09	-3.40221e-09	5.71103e-09	-2.17183e-10	4.83615e-09	19.7091893999605
-9.2	-6.77825e-09	-6.92485e-09	3.3092e-09	6.63002e-11	-1.29079e-09	6.14469e-10	-6.61588e-09	-4.27859e-09	3.80616e-09	-4.15872e-09	-3.51594e-09	-8.37343e-09	-9.35009e-10	1.99384e-09	-2.47103e-10	4.59626e-10	-1.27272e-09	4.38782e-10	-8.51923e-09	-5.19618e-09	-3.39031e-09	5.68526e-09	-2.09046e-10	4.81275e-09	20.1891561999801
-9.18	-6.7617e-09	-6.90517e-09	3.30193e-09	6.0386e-11	-1.29525e-09	6.11075e-10	-6.60054e-09	-4.26306e-09	3.79611e-09	-4.14913e-09	-3.49382e-09	-8.34562e-09	-9.30984e-10	1.99273e-09	-2.50207e-10	4.5379e-10	-1.26851e-09	4.32004e-10	-8.49834e-09	-5.18324e-09	-3.38512e-09	5.65914e-09	-2.03113e-10	4.79262e-09	20.6691701000091
-9.16	-6.7378e-09	-6.8918e-09	3.28437e-09	5.91027e-11	-1.28933e-09	6.1494e-10	-6.58429e-09	-4.25101e-09	3.78098e-09	-4.12697e-09	-3.47349e-09	-8.30961e-09	-9.21321e-10	1.99134e-09	-2.53295e-10	4.55001e-10	-1.26718e-09	4.32985e-10	-8.46088e-09	-5.17154e-09	-3.3734e-09	5.63283e-09	-2.03101e-10	4.77136e-09	21.1492263000109
-9.14	-6.72503e-09	-6.87848e-09	3.27634e-09	5.81251e-11	-1.29584e-09	6.11331e-10	-6.56873e-09	-4.23051e-09	3.77499e-09	-4.11538e-09	-3.4529e-09	-8.27907e-09	-9.12547e-10	1.98323e-09	-2.50238e-10	4.45066e-10	-1.26216e-09	4.30182e-10	-8.44045e-09	-5.16548e-09	-3.36425e-09	5.60488e-09	-1.92182e-10	4.75711e-09	21.6291241999716
-9.12	-6.70174e-09	-6.86003e-09	3.26763e-09	5.93481e-11	-1.29113e-09	6.06326e-10	-6.54915e-09	-4.21256e-09	3.75341e-09	-4.10014e-09	-3.43373e-09	-8.2436e-09	-9.04959e-10	1.99119e-09	-2.4734e-10	4.37077e-10	-1.26131e-09	4.24898e-10	-8.4118e-09	-5.15089e-09	-3.36009e-09	5.58621e-09	-1.94028e-10	4.74038e-09	22.1090113999671
-9.1	-6.68034e-09	-6.84255e-09	3.25279e-09	5.93376e-11	-1.29343e-09	6.09499e-10	-6.53321e-09	-4.19429e-09	3.74309e-09	-4.09371e-09	-3.40714e-09	-8.21172e-09	-8.9899e-10	1.97961e-09	-2.52576e-10	4.40673e-10	-1.25298e-09	4.21413e-10	-8.39003e-09	-5.13983e-09	-3.34768e-09	5.56263e-09	-1.84336e-10	4.71754e-09	22.5889692999772
-9.08	-6.66478e-09	-6.82512e-09	3.24201e-09	5.47378e-11	-1.29548e-09	6.12826e-10	-6.52483e-09	-4.17903e-09	3.72713e-09	-4.08394e-09	-3.38469e-09	-8.18152e-09	-8.91875e-10	1.98286e-09	-2.50135e-10	4.35563e-10	-1.25162e-09	4.10061e-10	-8.37065e-09	-5.12779e-09	-3.3382e-09	5.53789e-09	-1.82149e-10	4.69658e-09	23.0690745000029
-9.06	-6.64207e-09	-6.81465e-09	3.2317e-09	5.00791e-11	-1.2958e-09	6.08016e-10	-6.49888e-09	-4.16736e-09	3.71776e-09	-4.06768e-09	-3.36667e-09	-8.15174e-09	-8.82693e-10	1.97874e-09	-2.54652e-10	4.27824e-10	-1.24801e-09	4.07417e-10	-8.34415e-09	-5.11608e-09	-3.3315e-09	5.5127e-09	-1.78937e-10	4.6768e-09	23.5489117999678
-9.04	-6.62121e-09	-6.79229e-09	3.22581e-09	5.50005e-11	-1.29483e-09	6.10497e-10	-6.48145e-09	-4.15676e-09	3.69715e-09	-4.05523e-09	-3.34429e-09	-8.11801e-09	-8.83719e-10	1.97466e-09	-2.49242e-10	4.23263e-10	-1.24272e-09	4.08195e-10	-8.3208e-09	-5.10739e-09	-3.31648e-09	5.48424e-09	-1.77321e-10	4.65696e-09	24.0289124000119
-9.02	-6.60323e-09	-6.78897e-09	3.20824e-09	5.14572e-11	-1.3002e-09	6.06294e-10	-6.46806e-09	-4.1368e-09	3.68942e-09	-4.04406e-09	-3.32408e-09	-8.09045e-09	-8.78847e-10	1.98372e-09	-2.60071e-10	4.13678e-10	-1.23535e-09	4.09261e-10	-8.29396e-09	-5.10347e-09	-3.31933e-09	5.46556e-09	-1.68013e-10	4.63613e-09	24.5089946999797
-9	-6.58268e-09	-6.76138e-09	3.20429e-09	5.11351e-11	-1.29354e-09	6.05881e-10	-6.45212e-09	-4.12481e-09	3.66858e-09	-4.03276e-09	-3.29926e-09	-8.05428e-09	-8.65499e-10	1.98004e-09	-2.5451e-10	4.11153e-10	-1.23441e-09	4.06142e-10	-8.27458e-09	-5.08693e-09	-3.3113e-09	5.44436e-09	-1.68017e-10	4.61744e-09	24.9888589999755
-8.98	-6.56746e-09	-6.75241e-09	3.19149e-09	5.29778e-11	-1.29886e-09	6.0428e-10	-6.43509e-09	-4.10746e-09	3.66031e-09	-4.01574e-09	-3.28797e-09	-8.0264e-09	-8.6002e-10	1.96683e-09	-2.5759e-10	4.0929e-10	-1.23228e-09	4.0153e-10	-8.25143e-09	-5.07448e-09	-3.30036e-09	5.41903e-09	-1.61682e-10	4.60113e-09	25.4687734000036
-8.96	-6.54483e-09	-6.73464e-09	3.17755e-09	4.90849e-11	-1.30142e-09	6.07171e-10	-6.42692e-09	-4.08943e-09	3.6448e-09	-4.00502e-09	-3.25719e-09	-8.00008e-09	-8.52162e-10	1.97026e-09	-2.55306e-10	4.04162e-10	-1.22542e-09	3.98188e-10	-8.23128e-09	-5.0699e-09	-3.29201e-09	5.39549e-09	-1.55366e-10	4.58415e-09	25.9487237999565
-8.94	-6.53051e-09	-6.71714e-09	3.16973e-09	4.55511e-11	-1.29757e-09	6.02813e-10	-6.41436e-09	-4.07759e-09	3.62831e-09	-3.99506e-09	-3.23835e-09	-7.95209e-09	-8.46453e-10	1.97918e-09	-2.57468e-10	4.0143e-10	-1.22013e-09	3.95488e-10	-8.20784e-09	-5.05505e-09	-3.28848e-09	5.37553e-09	-1.53525e-10	4.56138e-09	26.4286645000102
-8.92	-6.51236e-09	-6.7088e-09	3.15328e-09	4.93451e-11	-1.29959e-09	6.03954e-10	-6.38831e-09	-4.0611e-09	3.61386e-09	-3.98332e-09	-3.21416e-09	-7.93566e-09	-8.43209e-10	1.96605e-09	-2.54338e-10	3.93216e-10	-1.21665e-09	3.9353e-10	-8.18605e-09	-5.03975e-09	-3.28264e-09	5.35213e-09	-1.49524e-10	4.54581e-09	26.9086858999799
-8.9	-6.49428e-09	-6.69081e-09	3.14544e-09	4.12613e-11	-1.30171e-09	6.01718e-10	-6.37226e-09	-4.05066e-09	3.60452e-09	-3.97278e-09	-3.1924e-09	-7.89956e-09	-8.3522e-10	1.96479e-09	-2.56724e-10	3.86807e-10	-1.21637e-09	3.94257e-10	-8.15539e-09	-5.03486e-09	-3.26852e-09	5.33268e-09	-1.43769e-10	4.52568e-09	27.3885961999767
-8.88	-6.47465e-09	-6.67154e-09	3.13763e-09	4.28733e-11	-1.29859e-09	6.03874e-10	-6.35296e-09	-4.03279e-09	3.58647e-09	-3.95925e-09	-3.16532e-09	-7.87341e-09	-8.37602e-10	1.96242e-09	-2.62061e-10	3.79316e-10	-1.21452e-09	3.82318e-10	-8.13891e-09	-5.02765e-09	-3.27197e-09	5.29832e-09	-1.41314e-10	4.50967e-09	27.8687057999778
-8.86	-6.44991e-09	-6.65936e-09	3.12041e-09	4.59379e-11	-1.30711e-09	6.07997e-10	-6.34637e-09	-4.01784e-09	3.57899e-09	-3.94589e-09	-3.14441e-09	-7.84196e-09	-8.22756e-10	1.95842e-09	-2.59629e-10	3.82215e-10	-1.21061e-09	3.83524e-10	-8.11443e-09	-5.01856e-09	-3.2554e-09	5.28591e-09	-1.38103e-10	4.49399e-09	28.3485178999836
