# qdac_multiple_set	qdac_ch01_curr_ucal	qdac_ch02_curr_ucal	qdac_ch03_curr_ucal	qdac_ch04_curr_ucal	qdac_ch05_curr_ucal	qdac_ch06_curr_ucal	qdac_ch07_curr_ucal	qdac_ch08_curr_ucal	qdac_ch09_curr_ucal	qdac_ch10_curr_ucal	qdac_ch11_curr_ucal	qdac_ch12_curr_ucal	qdac_ch13_curr_ucal	qdac_ch14_curr_ucal	qdac_ch15_curr_ucal	qdac_ch16_curr_ucal	qdac_ch17_curr_ucal	qdac_ch18_curr_ucal	qdac_ch19_curr_ucal	qdac_ch20_curr_ucal	qdac_ch21_curr_ucal	qdac_ch22_curr_ucal	qdac_ch23_curr_ucal	qdac_ch24_curr_ucal	timer
# "Voltage"	"ch1"	"ch2"	"ch3"	"ch4"	"ch5"	"ch6"	"ch7"	"ch8"	"ch9"	"ch10"	"ch11"	"ch12"	"ch13"	"ch14"	"ch15"	"ch16"	"ch17"	"ch18"	"ch19"	"ch20"	"ch21"	"ch22"	"ch23"	"ch24"	"Elapsed time"
# 1001
-9.8	-7.36218e-09	-7.58327e-09	3.77852e-09	4.55141e-10	-1.18234e-09	7.14897e-10	-6.90608e-09	-4.59986e-09	4.32366e-09	-4.22126e-09	-3.77144e-09	-9.54151e-09	-9.62559e-10	2.04761e-09	-3.40645e-11	7.31457e-10	-1.18836e-09	6.41803e-10	-9.03775e-09	-5.6731e-09	-3.4298e-09	6.80174e-09	-1.83233e-10	5.69907e-09	5.86603480000122
-9.78	-7.34534e-09	-7.56365e-09	3.77016e-09	4.53785e-10	-1.17968e-09	7.16045e-10	-6.88689e-09	-4.57702e-09	4.30145e-09	-4.20355e-09	-3.7454e-09	-9.50613e-09	-9.55889e-10	2.03656e-09	-2.66795e-11	7.16477e-10	-1.18695e-09	6.39049e-10	-9.01551e-09	-5.65312e-09	-3.41075e-09	6.77767e-09	-1.83607e-10	5.6735e-09	6.34599610000078
-9.76	-7.31865e-09	-7.54643e-09	3.75581e-09	4.58273e-10	-1.18116e-09	7.10153e-10	-6.86364e-09	-4.55581e-09	4.27954e-09	-4.1981e-09	-3.71639e-09	-9.46636e-09	-9.51037e-10	2.03564e-09	-3.31879e-11	7.14027e-10	-1.18854e-09	6.33929e-10	-8.9931e-09	-5.6447e-09	-3.40513e-09	6.74978e-09	-1.61009e-10	5.64955e-09	6.82597879999958
-9.74	-7.30419e-09	-7.52637e-09	3.74414e-09	4.56917e-10	-1.18956e-09	7.13051e-10	-6.84268e-09	-4.53989e-09	4.2665e-09	-4.18076e-09	-3.69398e-09	-9.4222e-09	-9.43639e-10	2.03767e-09	-3.13902e-11	7.06255e-10	-1.17562e-09	6.31647e-10	-8.9649e-09	-5.62952e-09	-3.40168e-09	6.7237e-09	-1.66134e-10	5.63464e-09	7.30589559999862
-9.72	-7.27385e-09	-7.51141e-09	3.72953e-09	4.54817e-10	-1.19191e-09	7.08314e-10	-6.82376e-09	-4.51951e-09	4.25298e-09	-4.16983e-09	-3.66347e-09	-9.39121e-09	-9.31714e-10	2.0332e-09	-3.46446e-11	7.01237e-10	-1.17882e-09	6.26383e-10	-8.93671e-09	-5.61783e-09	-3.38959e-09	6.68974e-09	-1.69061e-10	5.6044e-09	7.7859916999987
-9.7	-7.24939e-09	-7.4923e-09	3.7214e-09	4.51677e-10	-1.19191e-09	7.1544e-10	-6.8082e-09	-4.50972e-09	4.23507e-09	-4.15628e-09	-3.63847e-09	-9.35514e-09	-9.26017e-10	2.03234e-09	-3.46914e-11	7.03019e-10	-1.16967e-09	6.22361e-10	-8.91337e-09	-5.60813e-09	-3.37418e-09	6.68214e-09	-1.58259e-10	5.58196e-09	8.26585500000147
-9.68	-7.23131e-09	-7.47674e-09	3.71245e-09	4.53508e-10	-1.18899e-09	7.1569e-10	-6.78998e-09	-4.4947e-09	4.21906e-09	-4.13558e-09	-3.6056e-09	-9.32436e-09	-9.16979e-10	2.02888e-09	-4.51939e-11	6.92173e-10	-1.16854e-09	6.14468e-10	-8.88561e-09	-5.59704e-09	-3.3673e-09	6.65477e-09	-1.60852e-10	5.55503e-09	8.74580939999942
-9.66	-7.21519e-09	-7.46593e-09	3.69276e-09	4.51183e-10	-1.19809e-09	7.07292e-10	-6.76769e-09	-4.47572e-09	4.2013e-09	-4.12436e-09	-3.59287e-09	-9.29267e-09	-9.09411e-10	2.0292e-09	-3.96234e-11	6.82508e-10	-1.15847e-09	6.17504e-10	-8.8584e-09	-5.58185e-09	-3.36203e-09	6.62516e-09	-1.51568e-10	5.53936e-09	9.22586919999958
-9.64	-7.18778e-09	-7.44764e-09	3.68993e-09	4.50169e-10	-1.19304e-09	7.15666e-10	-6.75353e-09	-4.45978e-09	4.18766e-09	-4.11301e-09	-3.56472e-09	-9.25287e-09	-9.05208e-10	2.02239e-09	-4.32766e-11	6.81321e-10	-1.15835e-09	6.17378e-10	-8.83007e-09	-5.57036e-09	-3.35308e-09	6.60348e-09	-1.50843e-10	5.51589e-09	9.70569370000158
-9.62	-7.17377e-09	-7.4229e-09	3.67514e-09	4.42232e-10	-1.19573e-09	7.16501e-10	-6.73527e-09	-4.44009e-09	4.17754e-09	-4.09553e-09	-3.53425e-09	-9.21881e-09	-8.93959e-10	2.02238e-09	-4.53567e-11	6.77506e-10	-1.1566e-09	6.01584e-10	-8.81231e-09	-5.5573e-09	-3.34351e-09	6.56951e-09	-1.43192e-10	5.49591e-09	10.1857209000009
-9.6	-7.14558e-09	-7.40883e-09	3.66646e-09	4.41849e-10	-1.19158e-09	7.22538e-10	-6.71596e-09	-4.4213e-09	4.15732e-09	-4.08224e-09	-3.51138e-09	-9.17825e-09	-8.89979e-10	2.02048e-09	-4.36183e-11	6.73731e-10	-1.15139e-09	6.0657e-10	-8.77964e-09	-5.54402e-09	-3.32599e-09	6.54907e-09	-1.39006e-10	5.47547e-09	10.6657053000017
-9.58	-7.12813e-09	-7.3949e-09	3.64331e-09	4.46049e-10	-1.20072e-09	7.21793e-10	-6.69247e-09	-4.39907e-09	4.14026e-09	-4.0687e-09	-3.4845e-09	-9.14273e-09	-8.86362e-10	2.025e-09	-5.25379e-11	6.66023e-10	-1.14069e-09	6.05309e-10	-8.74781e-09	-5.53521e-09	-3.32835e-09	6.51873e-09	-1.33497e-10	5.45561e-09	11.1456691999992
-9.56	-7.1054e-09	-7.37447e-09	3.63958e-09	4.4632e-10	-1.19148e-09	7.19395e-10	-6.68315e-09	-4.39379e-09	4.12936e-09	-4.05628e-09	-3.46602e-09	-9.10942e-09	-8.71361e-10	2.02299e-09	-5.58074e-11	6.60896e-10	-1.14013e-09	6.0407e-10	-8.72647e-09	-5.52102e-09	-3.31683e-09	6.49702e-09	-1.26771e-10	5.43582e-09	11.6256181999997
-9.54	-7.08297e-09	-7.35931e-09	3.62674e-09	4.472e-10	-1.19776e-09	7.1588e-10	-6.66072e-09	-4.37291e-09	4.10955e-09	-4.04356e-09	-3.44089e-09	-9.09333e-09	-8.64365e-10	2.01728e-09	-5.97108e-11	6.54315e-10	-1.13951e-09	6.01868e-10	-8.69998e-09	-5.51587e-09	-3.30917e-09	6.46734e-09	-1.17527e-10	5.41546e-09	12.1055234000014
-9.52	-7.07133e-09	-7.34302e-09	3.61884e-09	4.37395e-10	-1.19845e-09	7.14333e-10	-6.6457e-09	-4.35419e-09	4.09632e-09	-4.03891e-09	-3.41713e-09	-9.05442e-09	-8.62886e-10	2.0137e-09	-6.16174e-11	6.52292e-10	-1.13346e-09	5.91243e-10	-8.67826e-09	-5.49865e-09	-3.30108e-09	6.44449e-09	-1.11443e-10	5.39857e-09	12.5855904999989
-9.5	-7.0493e-09	-7.32503e-09	3.6095e-09	4.38258e-10	-1.19569e-09	7.08996e-10	-6.62719e-09	-4.33602e-09	4.08385e-09	-4.02077e-09	-3.39154e-09	-9.03069e-09	-8.53194e-10	2.0074e-09	-5.83608e-11	6.48249e-10	-1.1306e-09	5.93937e-10	-8.64644e-09	-5.48635e-09	-3.29898e-09	6.42084e-09	-1.09034e-10	5.37841e-09	13.0655162000003
-9.48	-7.02017e-09	-7.30982e-09	3.58728e-09	4.33467e-10	-1.20469e-09	7.13523e-10	-6.60992e-09	-4.3216e-09	4.06519e-09	-4.00925e-09	-3.37344e-09	-8.98313e-09	-8.46212e-10	2.00532e-09	-5.43721e-11	6.37238e-10	-1.12425e-09	5.877e-10	-8.62707e-09	-5.47367e-09	-3.29112e-09	6.39204e-09	-1.05061e-10	5.35114e-09	13.5454881000005
-9.46	-7.00478e-09	-7.29815e-09	3.57653e-09	4.32995e-10	-1.19722e-09	7.13158e-10	-6.59206e-09	-4.31087e-09	4.05026e-09	-3.99825e-09	-3.34707e-09	-8.95244e-09	-8.37167e-10	2.00049e-09	-5.69864e-11	6.30114e-10	-1.12092e-09	5.7715e-10	-8.60304e-09	-5.4573e-09	-3.27382e-09	6.37291e-09	-9.87423e-11	5.33539e-09	14.0254621000022
-9.44	-6.98094e-09	-7.27837e-09	3.56868e-09	4.31227e-10	-1.19462e-09	7.11702e-10	-6.57692e-09	-4.28454e-09	4.03727e-09	-3.98743e-09	-3.31891e-09	-8.92274e-09	-8.29415e-10	1.9917e-09	-6.30585e-11	6.20608e-10	-1.1178e-09	5.70868e-10	-8.57681e-09	-5.44642e-09	-3.27287e-09	6.3401e-09	-9.97781e-11	5.30974e-09	14.5056059999988
-9.42	-6.96476e-09	-7.25599e-09	3.55616e-09	4.31384e-10	-1.20605e-09	7.12451e-10	-6.55755e-09	-4.27512e-09	4.02858e-09	-3.96856e-09	-3.29247e-09	-8.88631e-09	-8.26346e-10	1.99267e-09	-6.41223e-11	6.1409e-10	-1.11507e-09	5.7571e-10	-8.55294e-09	-5.43564e-09	-3.2649e-09	6.31251e-09	-9.32887e-11	5.29235e-09	14.9853700000021
-9.4	-6.94563e-09	-7.24247e-09	3.54352e-09	4.30354e-10	-1.20463e-09	7.11172e-10	-6.53872e-09	-4.26432e-09	4.00635e-09	-3.954e-09	-3.26936e-09	-8.84739e-09	-8.16818e-10	1.99072e-09	-6.14561e-11	6.11599e-10	-1.10967e-09	5.71738e-10	-8.53434e-09	-5.42832e-09	-3.25917e-09	6.29401e-09	-8.82684e-11	5.26897e-09	15.4653175999993
-9.38	-6.92104e-09	-7.22758e-09	3.52946e-09	4.36206e-10	-1.20001e-09	7.11792e-10	-6.52217e-09	-4.24247e-09	3.99539e-09	-3.93661e-09	-3.24255e-09	-8.81293e-09	-8.0695e-10	1.99094e-09	-6.80759e-11	6.08716e-10	-1.10238e-09	5.63594e-10	-8.50549e-09	-5.41678e-09	-3.24777e-09	6.27697e-09	-8.5513e-11	5.25253e-09	15.9453491999993
-9.36	-6.90241e-09	-7.21262e-09	3.51737e-09	4.27216e-10	-1.20034e-09	7.04708e-10	-6.50658e-09	-4.22533e-09	3.98102e-09	-3.92506e-09	-3.212e-09	-8.78406e-09	-8.03835e-10	1.98573e-09	-7.48837e-11	6.01804e-10	-1.10206e-09	5.6966e-10	-8.48049e-09	-5.40526e-09	-3.23653e-09	6.24729e-09	-8.18595e-11	5.2245e-09	16.4252717999989
-9.34	-6.88316e-09	-7.19441e-09	3.50607e-09	4.3189e-10	-1.20611e-09	7.06801e-10	-6.48944e-09	-4.21034e-09	3.96553e-09	-3.91519e-09	-3.19287e-09	-8.73667e-09	-7.9739e-10	1.98318e-09	-7.4567e-11	6.01552e-10	-1.10071e-09	5.66833e-10	-8.4547e-09	-5.39392e-09	-3.23403e-09	6.21967e-09	-7.31064e-11	5.20488e-09	16.9051553999998
-9.32	-6.86164e-09	-7.17944e-09	3.49603e-09	4.24894e-10	-1.21238e-09	7.05622e-10	-6.47614e-09	-4.18866e-09	3.95255e-09	-3.90101e-09	-3.17441e-09	-8.71264e-09	-7.9307e-10	1.98203e-09	-7.50633e-11	5.93238e-10	-1.09396e-09	5.60093e-10	-8.43219e-09	-5.38506e-09	-3.2257e-09	6.192e-09	-7.56257e-11	5.18573e-09	17.3852044000014
-9.3	-6.84168e-09	-7.16624e-09	3.48746e-09	4.20197e-10	-1.21025e-09	7.08901e-10	-6.45609e-09	-4.17603e-09	3.92701e-09	-3.89016e-09	-3.14649e-09	-8.67366e-09	-7.9045e-10	1.97235e-09	-7.16925e-11	5.91123e-10	-1.09063e-09	5.53672e-10	-8.40837e-09	-5.37538e-09	-3.21775e-09	6.16521e-09	-6.9594e-11	5.16891e-09	17.8651066999992
-9.28	-6.82084e-09	-7.1436e-09	3.46435e-09	4.19974e-10	-1.21251e-09	7.02675e-10	-6.42927e-09	-4.16621e-09	3.91671e-09	-3.87992e-09	-3.12194e-09	-8.64482e-09	-7.77046e-10	1.98102e-09	-7.76232e-11	5.81603e-10	-1.08701e-09	5.57678e-10	-8.38656e-09	-5.36395e-09	-3.19826e-09	6.14694e-09	-6.35189e-11	5.14265e-09	18.3450951000013
-9.26	-6.80104e-09	-7.13543e-09	3.46202e-09	4.23665e-10	-1.2129e-09	7.04548e-10	-6.42007e-09	-4.1479e-09	3.90999e-09	-3.86554e-09	-3.09348e-09	-8.61054e-09	-7.67788e-10	1.97648e-09	-7.74359e-11	5.7752e-10	-1.08291e-09	5.45443e-10	-8.3682e-09	-5.3535e-09	-3.1945e-09	6.12055e-09	-5.90782e-11	5.1263e-09	18.8251487999987
-9.24	-6.77994e-09	-7.11531e-09	3.4485e-09	4.16011e-10	-1.21446e-09	7.02372e-10	-6.40919e-09	-4.13615e-09	3.88734e-09	-3.84715e-09	-3.08108e-09	-8.57223e-09	-7.65873e-10	1.97617e-09	-7.27626e-11	5.73119e-10	-1.07566e-09	5.4652e-10	-8.33938e-09	-5.3403e-09	-3.18768e-09	6.09091e-09	-5.53991e-11	5.11414e-09	19.3050689000011
-9.22	-6.76348e-09	-7.10128e-09	3.4412e-09	4.21292e-10	-1.21219e-09	7.03993e-10	-6.38644e-09	-4.11218e-09	3.87258e-09	-3.83774e-09	-3.05968e-09	-8.54007e-09	-7.53727e-10	1.96876e-09	-7.73208e-11	5.72901e-10	-1.06647e-09	5.39452e-10	-8.31669e-09	-5.32933e-09	-3.17246e-09	6.06848e-09	-4.60209e-11	5.08885e-09	19.7849590000005
-9.2	-6.74089e-09	-7.08367e-09	3.42354e-09	4.22641e-10	-1.21701e-09	7.05009e-10	-6.37289e-09	-4.09875e-09	3.8616e-09	-3.83125e-09	-3.03389e-09	-8.50414e-09	-7.50754e-10	1.96934e-09	-7.67656e-11	5.66364e-10	-1.06418e-09	5.35923e-10	-8.28738e-09	-5.32114e-09	-3.17014e-09	6.049e-09	-4.39224e-11	5.07355e-09	20.2649505000009
-9.18	-6.72243e-09	-7.06566e-09	3.41361e-09	4.17891e-10	-1.21523e-09	6.99319e-10	-6.35586e-09	-4.08599e-09	3.84512e-09	-3.81332e-09	-3.01329e-09	-8.4805e-09	-7.48078e-10	1.96838e-09	-8.42237e-11	5.65788e-10	-1.06914e-09	5.39665e-10	-8.26318e-09	-5.30699e-09	-3.1611e-09	6.02999e-09	-4.26187e-11	5.04848e-09	20.7449497000016
-9.16	-6.70181e-09	-7.05307e-09	3.40067e-09	4.15816e-10	-1.21645e-09	7.02333e-10	-6.34335e-09	-4.07136e-09	3.82911e-09	-3.79932e-09	-2.9855e-09	-8.44725e-09	-7.42113e-10	1.97393e-09	-8.41446e-11	5.53419e-10	-1.06171e-09	5.31954e-10	-8.24651e-09	-5.30584e-09	-3.16042e-09	6.00047e-09	-3.81545e-11	5.02529e-09	21.2248146999991
-9.14	-6.68019e-09	-7.03847e-09	3.39219e-09	4.15894e-10	-1.21802e-09	7.03609e-10	-6.3238e-09	-4.05402e-09	3.81256e-09	-3.78184e-09	-2.96577e-09	-8.4191e-09	-7.3666e-10	1.96243e-09	-8.81181e-11	5.50942e-10	-1.05719e-09	5.29987e-10	-8.22287e-09	-5.28591e-09	-3.14847e-09	5.97878e-09	-2.76383e-11	5.00921e-09	21.7047676000002
-9.12	-6.66112e-09	-7.02685e-09	3.38523e-09	4.11682e-10	-1.22056e-09	6.97407e-10	-6.30916e-09	-4.03643e-09	3.80649e-09	-3.77602e-09	-2.93844e-09	-8.37455e-09	-7.269e-10	1.96175e-09	-8.94609e-11	5.48334e-10	-1.05371e-09	5.23485e-10	-8.19864e-09	-5.27919e-09	-3.13865e-09	5.95699e-09	-2.60562e-11	4.98959e-09	22.1848336000003
-9.1	-6.63709e-09	-7.00298e-09	3.36928e-09	4.07988e-10	-1.22398e-09	7.04144e-10	-6.28988e-09	-4.02701e-09	3.79306e-09	-3.76227e-09	-2.92606e-09	-8.3425e-09	-7.22493e-10	1.96363e-09	-8.82262e-11	5.4323e-10	-1.05051e-09	5.21643e-10	-8.17142e-09	-5.25951e-09	-3.13127e-09	5.9233e-09	-2.47631e-11	4.96358e-09	22.6647526999986
-9.08	-6.62032e-09	-6.99452e-09	3.36024e-09	4.11069e-10	-1.22624e-09	6.95521e-10	-6.26906e-09	-4.00478e-09	3.77545e-09	-3.75344e-09	-2.90123e-09	-8.31605e-09	-7.17476e-10	1.95595e-09	-8.40481e-11	5.37126e-10	-1.04196e-09	5.18847e-10	-8.14894e-09	-5.2503e-09	-3.12404e-09	5.90543e-09	-2.14596e-11	4.94243e-09	23.1446734000019
-9.06	-6.60351e-09	-6.98243e-09	3.34666e-09	4.11296e-10	-1.22211e-09	6.94101e-10	-6.2556e-09	-3.99641e-09	3.76434e-09	-3.74234e-09	-2.8736e-09	-8.28346e-09	-7.08127e-10	1.95785e-09	-9.3524e-11	5.29487e-10	-1.03684e-09	5.15563e-10	-8.1253e-09	-5.23987e-09	-3.12362e-09	5.88594e-09	-1.38791e-11	4.93183e-09	23.6246613000003
-9.04	-6.57993e-09	-6.9634e-09	3.34451e-09	4.07369e-10	-1.22615e-09	7.00979e-10	-6.24348e-09	-3.97579e-09	3.75082e-09	-3.72681e-09	-2.85019e-09	-8.25315e-09	-7.01102e-10	1.95423e-09	-9.09505e-11	5.24814e-10	-1.04369e-09	5.15824e-10	-8.09751e-09	-5.23483e-09	-3.10548e-09	5.86058e-09	-7.27139e-12	4.9127e-09	24.1046545999998
-9.02	-6.56358e-09	-6.94131e-09	3.32655e-09	4.08586e-10	-1.2225e-09	7.03359e-10	-6.22404e-09	-3.96594e-09	3.7355e-09	-3.71657e-09	-2.8208e-09	-8.218e-09	-6.96566e-10	1.95009e-09	-9.43983e-11	5.16545e-10	-1.03663e-09	5.09791e-10	-8.07478e-09	-5.21817e-09	-3.1024e-09	5.83535e-09	-5.6915e-12	4.89121e-09	24.5846496000013
-9	-6.5491e-09	-6.92644e-09	3.31932e-09	4.09078e-10	-1.22688e-09	7.00803e-10	-6.20322e-09	-3.94745e-09	3.72602e-09	-3.69982e-09	-2.79953e-09	-8.18311e-09	-6.9239e-10	1.94794e-09	-9.0802e-11	5.10067e-10	-1.03112e-09	5.03137e-10	-8.05583e-09	-5.20973e-09	-3.09131e-09	5.80912e-09	-3.00293e-12	4.87326e-09	25.0644805000011
-8.98	-6.53692e-09	-6.91193e-09	3.30128e-09	4.03606e-10	-1.22607e-09	7.09683e-10	-6.19331e-09	-3.93448e-09	3.70999e-09	-3.69505e-09	-2.77859e-09	-8.15683e-09	-6.81544e-10	1.95051e-09	-9.71339e-11	5.08097e-10	-1.01979e-09	5.05546e-10	-8.03392e-09	-5.20452e-09	-3.0858e-09	5.7926e-09	-1.19774e-13	4.85845e-09	25.544553300002
-8.96	-6.51157e-09	-6.89995e-09	3.29784e-09	4.09152e-10	-1.23337e-09	7.07279e-10	-6.16785e-09	-3.92202e-09	3.69493e-09	-3.68694e-09	-2.75658e-09	-8.12638e-09	-6.79573e-10	1.95098e-09	-1.02664e-10	4.9947e-10	-1.02577e-09	5.06129e-10	-8.00961e-09	-5.18672e-09	-3.08074e-09	5.76214e-09	7.8151e-12	4.83853e-09	26.0245280000017
-8.94	-6.50105e-09	-6.87788e-09	3.28414e-09	4.02147e-10	-1.2305e-09	7.05171e-10	-6.1522e-09	-3.90875e-09	3.68228e-09	-3.67159e-09	-2.73408e-09	-8.09953e-09	-6.68703e-10	1.94236e-09	-1.01733e-10	4.99751e-10	-1.01851e-09	5.01844e-10	-7.99312e-09	-5.18092e-09	-3.06298e-09	5.74678e-09	7.00929e-13	4.81853e-09	26.504401000002
-8.92	-6.47336e-09	-6.87032e-09	3.27494e-09	3.99736e-10	-1.22413e-09	7.0757e-10	-6.14159e-09	-3.88438e-09	3.66242e-09	-3.6537e-09	-2.71936e-09	-8.06785e-09	-6.69475e-10	1.9367e-09	-1.01278e-10	4.94811e-10	-1.01335e-09	4.90125e-10	-7.97167e-09	-5.16833e-09	-3.06382e-09	5.71951e-09	1.43549e-11	4.80534e-09	26.9844186000009
-8.9	-6.4485e-09	-6.85035e-09	3.26043e-09	4.04904e-10	-1.22814e-09	7.01802e-10	-6.1226e-09	-3.87239e-09	3.65032e-09	-3.64942e-09	-2.69029e-09	-8.03438e-09	-6.61656e-10	1.94247e-09	-9.81261e-11	4.91936e-10	-1.01101e-09	4.89521e-10	-7.94343e-09	-5.15976e-09	-3.0537e-09	5.70399e-09	1.89314e-11	4.7853e-09	27.4644288999989
-8.88	-6.43717e-09	-6.83168e-09	3.24876e-09	3.95783e-10	-1.23281e-09	7.06478e-10	-6.10505e-09	-3.85609e-09	3.64059e-09	-3.65518e-09	-2.67538e-09	-8.0078e-09	-6.52792e-10	1.93109e-09	-1.04012e-10	4.84127e-10	-1.01539e-09	4.89241e-10	-7.92358e-09	-5.15608e-09	-3.04529e-09	5.68372e-09	3.13284e-11	4.76329e-09	27.9443646
-8.86	-6.42417e-09	-6.81969e-09	3.24106e-09	3.97197e-10	-1.2309e-09	7.00171e-10	-6.09295e-09	-3.83862e-09	3.6254e-09	-3.62707e-09	-2.64962e-09	-7.97848e-09	-6.47214e-10	1.92626e-09	-1.04018e-10	4.77261e-10	-1.00523e-09	4.82326e-10	-7.89818e-09	-5.1405e-09	-3.03327e-09	5.65732e-09	3.34428e-11	4.74457e-09	28.4243476000011
